scene,listener,sii
S06644,L0059,0.09053138869116108
S06644,L0070,0.14110236885799005
S06645,L0047,0.07515303162414104
S06645,L0059,0.07202628737093497
S06645,L0066,0.03513366712829558
S06646,L0048,0.009095134500998631
S06646,L0017,0.008878166685259375
S06646,L0077,0.018023123979813396
S06647,L0049,0.2702118446812323
S06647,L0021,0.2998267503837652
S06647,L0072,0.17445499783000443
S06648,L0026,0.01604280814947982
S06648,L0058,0.01382056408395803
S06648,L0041,0.013687599039138583
S06649,L0031,0.438996782025269
S06649,L0057,0.47578390639606405
S06649,L0080,0.4895350356746733
S06650,L0039,0.03651298354203726
S06650,L0019,0.07247420491966174
S06650,L0064,0.06179757281413358
S06651,L0064,0.02200095617558651
S06651,L0074,0.017221705907999575
S06651,L0082,0.02881839540870636
S06652,L0074,0.19877224301044177
S06652,L0090,0.09531989843386766
S06652,L0097,0.15466185381170358
S06653,L0038,0.011127992566063099
S06653,L0066,0.014061730027312806
S06653,L0081,0.029225844822966515
S06654,L0053,0.010689584291636092
S06654,L0078,0.013377263444306188
S06654,L0039,0.015301422139624281
S06655,L0054,0.008680996689310582
S06655,L0083,0.008215612338958463
S06655,L0001,0.007769881205393482
S06656,L0014,0.031930453636429636
S06656,L0076,0.05999078244996224
S06656,L0054,0.03490630239142528
S06657,L0065,0.2211028395862638
S06657,L0039,0.08029749966078897
S06657,L0070,0.21971550037964105
S06658,L0009,0.6067581940467546
S06658,L0091,0.7394075298835958
S06658,L0008,0.6733950313564884
S06659,L0067,0.006457891112746763
S06659,L0014,0.006351627948858947
S06659,L0044,0.014194414786530312
S06660,L0034,0.01271730845570144
S06660,L0055,0.007840315518319794
S06660,L0029,0.008458100111588433
S06661,L0019,0.023987310612940026
S06661,L0031,0.05500302945386158
S06661,L0061,0.05825134531711765
S06662,L0004,0.04963954649549424
S06662,L0039,0.04560111739093527
S06662,L0008,0.030140936749304986
S06663,L0002,0.30697946416183103
S06663,L0063,0.22661740130059865
S06663,L0085,0.11673535244863954
S06664,L0001,0.36343167253408176
S06664,L0022,0.7834797230815448
S06664,L0019,0.6304604883310291
S06665,L0095,0.00841764895232824
S06665,L0034,0.006536754125865178
S06665,L0013,0.007969555731473189
S06666,L0074,0.5389400261689457
S06666,L0034,0.2935417121628393
S06666,L0001,0.1534705597448361
S06667,L0083,0.07593864457047811
S06667,L0097,0.14150971102254561
S06667,L0068,0.0975552592393029
S06668,L0011,0.10625375055787478
S06668,L0085,0.10696706553823784
S06668,L0029,0.12801550331799913
S06669,L0039,0.32553947428985114
S06669,L0068,0.38891192929179913
S06669,L0063,0.44095528393021677
S06670,L0076,0.01613832336178001
S06670,L0001,0.015262146263042077
S06670,L0070,0.018868278455881935
S06671,L0035,0.45340677137899243
S06671,L0063,0.5036286893627004
S06671,L0008,0.45398325744794815
S06672,L0096,0.26145137449334044
S06672,L0045,0.5558051149327569
S06672,L0004,0.471452783489571
S06673,L0092,0.19970646684815965
S06673,L0058,0.32471820768001586
S06673,L0062,0.06221167585505338
S06674,L0057,0.11361687431279166
S06674,L0073,0.08674051849566784
S06674,L0100,0.23830769571204136
S06675,L0023,0.504792760186017
S06675,L0094,0.5051944453091101
S06675,L0083,0.3923952929569572
S06676,L0014,0.6418972697441868
S06676,L0042,0.6074477949655042
S06676,L0017,0.7141085855483952
S06677,L0017,0.054774632696523586
S06677,L0045,0.08379023266330171
S06677,L0004,0.051521211548653946
S06678,L0024,0.006915706643756582
S06678,L0097,0.007102433308245463
S06678,L0023,0.006070594117048273
S06679,L0063,0.19545486491577801
S06679,L0035,0.013857286216934502
S06679,L0091,0.31233419772958015
S06680,L0054,0.08333536585861295
S06680,L0034,0.0487354262170061
S06680,L0068,0.06686191150056699
S06681,L0082,0.4713562906903472
S06681,L0081,0.3021054897889925
S06681,L0021,0.2599212990114701
S06682,L0089,0.004941399523934049
S06682,L0017,0.006238726272840767
S06682,L0076,0.012416687406508666
S06683,L0021,0.11023723988219591
S06683,L0082,0.2648834447427936
S06683,L0072,0.1717498612983819
S06684,L0076,0.7285852489882644
S06684,L0029,0.5911930079206081
S06684,L0073,0.6540631155877022
S06685,L0088,0.2164610792020686
S06685,L0057,0.13580587373668718
S06685,L0022,0.20344293763435267
S06686,L0068,0.013140752012998079
S06686,L0042,0.03151868230094109
S06686,L0063,0.039532462996222886
S06687,L0013,0.4199690154156013
S06687,L0090,0.3563549972928288
S06687,L0081,0.20914632805067276
S06688,L0056,0.41198518871513656
S06688,L0039,0.4335625856400647
S06688,L0073,0.3710270362041504
S06689,L0041,0.008706323137266174
S06689,L0058,0.06440552042917917
S06689,L0077,0.022351050876444633
S06690,L0067,0.009145750543016317
S06690,L0004,0.007718706181999385
S06690,L0072,0.007356171241953059
S06691,L0001,0.006824467627709447
S06691,L0088,0.014641888304123569
S06691,L0066,0.009823792033716777
S06692,L0072,0.2360109568002822
S06692,L0038,0.01507102330371155
S06692,L0069,0.4968439314882642
S06693,L0040,0.15776404669460856
S06693,L0042,0.2362256185630082
S06693,L0077,0.19895332539577887
S06694,L0076,0.011755069557790258
S06694,L0024,0.019344801071955804
S06694,L0039,0.033900890811081844
S06695,L0071,0.22583935120433624
S06695,L0048,0.18041380978308746
S06695,L0061,0.32735927952122024
S06696,L0078,0.2423010557447116
S06696,L0094,0.21911913039001865
S06696,L0026,0.020333927390906986
S06697,L0083,0.01071233456135893
S06697,L0014,0.012324588641525556
S06697,L0032,0.02629359113589263
S06698,L0051,0.023761750566915478
S06698,L0083,0.0882462049269715
S06698,L0098,0.031105888357536613
S06699,L0021,0.10908168382328746
S06699,L0010,0.009892041252759042
S06699,L0026,0.012041082855080496
S06700,L0057,0.0563910027594073
S06700,L0005,0.015519576238028977
S06700,L0056,0.05621078103829445
S06701,L0097,0.17227222001819595
S06701,L0027,0.10731321666367322
S06701,L0074,0.1900663153082627
S06702,L0064,0.1764183038640765
S06702,L0032,0.0711497183599152
S06702,L0067,0.14741496086147993
S06703,L0080,0.04455006150681882
S06703,L0032,0.2089100734090525
S06703,L0028,0.04973996092471317
S06704,L0065,0.3522583318530475
S06704,L0009,0.3278849118338388
S06704,L0057,0.3676935879281111
S06705,L0083,0.2902045308540561
S06705,L0032,0.15605626554924337
S06705,L0055,0.17345639887273878
S06706,L0031,0.341003496351125
S06706,L0083,0.3643356476416183
S06706,L0086,0.4381799541521071
S06707,L0094,0.037605107759851854
S06707,L0092,0.04835752293131869
S06707,L0070,0.035826997815238175
S06708,L0026,0.011434317615834367
S06708,L0099,0.015015541458385238
S06708,L0097,0.15177493435483114
S06709,L0080,0.31343392249446805
S06709,L0091,0.6003368937470247
S06709,L0036,0.2084788779040576
S06710,L0094,0.02087699462888455
S06710,L0071,0.009860872822742207
S06710,L0005,0.004766000578971343
S06711,L0041,0.12414241108602168
S06711,L0078,0.041366580920958865
S06711,L0095,0.017289482165856167
S06712,L0054,0.046418629079916666
S06712,L0089,0.08514135637506608
S06712,L0034,0.05403144044856685
S06713,L0001,0.08088626125362068
S06713,L0008,0.1460462423230774
S06713,L0010,0.010596696811810177
S06714,L0023,0.040285667626308086
S06714,L0041,0.057911620570800994
S06714,L0071,0.023093286501150438
S06715,L0096,0.010254735092177145
S06715,L0038,0.009618611583997226
S06715,L0017,0.027210285221970054
S06716,L0083,0.31113602242413324
S06716,L0069,0.7358770865554121
S06716,L0100,0.6487917234748575
S06717,L0099,0.010063983963179734
S06717,L0048,0.009628019203517153
S06717,L0057,0.008682772562169256
S06718,L0080,0.22781398480720377
S06718,L0032,0.3033292581001291
S06718,L0027,0.0969669589066452
S06719,L0062,0.038055384746874144
S06719,L0089,0.05684449529192821
S06719,L0059,0.047782488629615504
S06720,L0071,0.028578426392059007
S06720,L0065,0.0713187797898715
S06720,L0054,0.016036553168253392
S06721,L0074,0.2053110655382032
S06721,L0011,0.20544519434487615
S06721,L0024,0.18448026579384028
S06722,L0038,0.2611980327422762
S06722,L0019,0.2965273330499001
S06722,L0026,0.03871418056664033
S06723,L0065,0.2520830368712267
S06723,L0074,0.42850792679645106
S06723,L0086,0.19507936987288266
S06724,L0035,0.06321295718669086
S06724,L0062,0.05756455029589248
S06724,L0008,0.20436564355276088
S06725,L0003,0.3228877108344424
S06725,L0066,0.33413791762024897
S06725,L0035,0.18486349396804025
S06726,L0014,0.7771960194865937
S06726,L0067,0.4927373280354277
S06726,L0092,0.4266972155895152
S06727,L0090,0.06849147496193458
S06727,L0067,0.09094033243979409
S06727,L0086,0.08345828922014412
S06728,L0035,0.12673489639685573
S06728,L0099,0.04944294903046827
S06728,L0001,0.06669937719096292
S06729,L0023,0.49315337053575836
S06729,L0084,0.5432275042774988
S06729,L0100,0.7893318708073461
S06730,L0078,0.011511519197315334
S06730,L0053,0.021182389940251765
S06730,L0063,0.03252963502808039
S06731,L0086,0.3893018291263974
S06731,L0085,0.1527828594242597
S06731,L0011,0.07263005102575348
S06732,L0013,0.36413936922706974
S06732,L0095,0.02189761958614189
S06732,L0080,0.25005365578122174
S06733,L0002,0.5558530037457994
S06733,L0035,0.09608798791896916
S06733,L0068,0.44354142167649485
S06734,L0096,0.25023394276173905
S06734,L0061,0.4102596184018531
S06734,L0053,0.4505455228996791
S06735,L0013,0.021228483638167737
S06735,L0003,0.026910705265360296
S06735,L0040,0.4139195185923933
S06736,L0096,0.016778672610215647
S06736,L0004,0.02906129904693647
S06736,L0093,0.022676620344879266
S06737,L0082,0.19082116762299245
S06737,L0062,0.19819432472898008
S06737,L0026,0.033327328878455756
S06738,L0074,0.43619907847086575
S06738,L0044,0.04096019231748624
S06738,L0019,0.41017022554318067
S06739,L0093,0.009686887501973154
S06739,L0072,0.0059495295559580915
S06739,L0047,0.008972697462684358
S06740,L0038,0.02081842840524342
S06740,L0063,0.025025940722684714
S06740,L0064,0.030577556473988136
S06741,L0081,0.2221779628096764
S06741,L0057,0.3330040014908197
S06741,L0039,0.45414261250999977
S06742,L0093,0.7388030493384303
S06742,L0044,0.3554111398989991
S06742,L0014,0.5765681111329585
S06743,L0008,0.22121130140286288
S06743,L0026,0.012174851879509592
S06743,L0054,0.25773334827700856
S06744,L0098,0.020165352664698575
S06744,L0092,0.010962350300146173
S06744,L0090,0.03934070087289222
S06745,L0078,0.1919511305755267
S06745,L0011,0.04339664054810658
S06745,L0084,0.11523961772870404
S06746,L0077,0.393235887705771
S06746,L0070,0.5467497432559599
S06746,L0054,0.27276057546131394
S06747,L0064,0.007060553979134321
S06747,L0004,0.012604539843568819
S06747,L0019,0.008896364695140864
S06748,L0070,0.31944468768075535
S06748,L0095,0.35556395599245466
S06748,L0023,0.2400939217830743
S06749,L0024,0.009862976552623158
S06749,L0004,0.012112939464720723
S06749,L0021,0.011180977521704188
S06750,L0070,0.008490023634447364
S06750,L0041,0.010720577590722369
S06750,L0005,0.00823068190507599
S06751,L0098,0.4383310078147989
S06751,L0045,0.40602038286070297
S06751,L0044,0.41088708780851113
S06752,L0064,0.027585335719723336
S06752,L0019,0.02131904544434146
S06752,L0058,0.03177446196390667
S06753,L0049,0.026848015466023157
S06753,L0062,0.04074718694856099
S06753,L0096,0.02343697457422499
S06754,L0099,0.024284785841060686
S06754,L0032,0.03264273805765837
S06754,L0086,0.012295158826308956
S06755,L0086,0.12408149913020745
S06755,L0010,0.008398273401299653
S06755,L0057,0.17147410070911284
S06756,L0082,0.006068164052699975
S06756,L0088,0.007720192521182396
S06756,L0002,0.00607716909147281
S06757,L0027,0.018328537339063356
S06757,L0080,0.015612279498363399
S06757,L0003,0.008310168965190021
S06758,L0099,0.020509723390267035
S06758,L0044,0.009420770413568884
S06758,L0056,0.005653550470799219
S06759,L0023,0.06743080990959949
S06759,L0058,0.10643633378661693
S06759,L0015,0.1632566031537888
S06760,L0096,0.006394669429272623
S06760,L0089,0.009640309922624567
S06760,L0068,0.011738264103857
S06761,L0011,0.014416905230608474
S06761,L0042,0.07538758321266041
S06761,L0091,0.06922165868080768
S06762,L0017,0.010402546004908904
S06762,L0083,0.023747038525197692
S06762,L0012,0.010800565208992663
S06763,L0093,0.015322002870735471
S06763,L0022,0.011988142387894897
S06763,L0078,0.010280905247979543
S06764,L0005,0.006742780638406066
S06764,L0083,0.022692120174882466
S06764,L0038,0.013559799802728019
S06765,L0058,0.04982416276302714
S06765,L0015,0.1059130711199518
S06765,L0089,0.022054377484455965
S06766,L0036,0.0471576749700544
S06766,L0029,0.050446310922743494
S06766,L0039,0.039745003129971306
S06767,L0066,0.16015578374209688
S06767,L0034,0.2812361805519798
S06767,L0095,0.07576975450956419
S06768,L0071,0.43224098991964105
S06768,L0058,0.42129889413498145
S06768,L0027,0.3580563345297195
S06769,L0045,0.020750381960907227
S06769,L0058,0.005276839830223168
S06769,L0088,0.024298629096304904
S06770,L0034,0.03768498789333219
S06770,L0036,0.05515224458274021
S06770,L0074,0.1869982791680264
S06771,L0054,0.3800247057017757
S06771,L0022,0.38517884903332944
S06771,L0047,0.49166187872073885
S06772,L0089,0.04977104622409934
S06772,L0001,0.09095512160471331
S06772,L0013,0.04134531567593539
S06773,L0055,0.35294446119607487
S06773,L0053,0.5215108019114177
S06773,L0005,0.24926941561351154
S06774,L0013,0.012284471944222284
S06774,L0096,0.005968476363989508
S06774,L0002,0.011387523829766337
S06775,L0049,0.01355432612996363
S06775,L0019,0.006985117391078259
S06775,L0028,0.008143275641356904
S06776,L0047,0.23642569747873235
S06776,L0034,0.2008127342770338
S06776,L0082,0.2067229495971232
S06777,L0088,0.6324356495911909
S06777,L0058,0.4354104439847445
S06777,L0072,0.28199893527976044
S06778,L0014,0.011396034579977182
S06778,L0068,0.013211750247350246
S06778,L0081,0.012869162077184524
S06779,L0085,0.011840739733856652
S06779,L0067,0.010112491254950305
S06779,L0021,0.008901267702093464
S06780,L0013,0.7325542378249212
S06780,L0093,0.7433126957266905
S06780,L0074,0.7872984477601446
S06781,L0055,0.5613441734064253
S06781,L0029,0.3551018133204143
S06781,L0049,0.057896594274283925
S06782,L0040,0.3006475820736184
S06782,L0098,0.012196628408349267
S06782,L0070,0.48049441275171173
S06783,L0048,0.0676602732431167
S06783,L0005,0.08148341217139682
S06783,L0003,0.09647009916392842
S06784,L0002,0.03569433762761942
S06784,L0099,0.01501761177206315
S06784,L0045,0.04181382032251032
S06785,L0012,0.009004505115938264
S06785,L0054,0.007351404135626193
S06785,L0088,0.006224932306591258
S06786,L0048,0.2803189245753622
S06786,L0009,0.47056971127314845
S06786,L0041,0.34018925201991396
S06787,L0083,0.13777792107462958
S06787,L0023,0.07853531885991757
S06787,L0044,0.1515496249734685
S06788,L0094,0.011423284773194584
S06788,L0010,0.006474990321160968
S06788,L0064,0.015313273732755737
S06789,L0068,0.18197419808605506
S06789,L0047,0.23140927913860765
S06789,L0092,0.04987919498038183
S06790,L0038,0.3959289769960065
S06790,L0042,0.6025154810553797
S06790,L0054,0.5748247948781946
S06791,L0085,0.0321275098555561
S06791,L0078,0.07572878106354161
S06791,L0072,0.06481870664862886
S06792,L0021,0.006655555913360792
S06792,L0069,0.007606615752862149
S06792,L0062,0.005147517340553974
S06793,L0028,0.018002526298878576
S06793,L0083,0.022512423460438597
S06793,L0009,0.020056584381929383
S06794,L0039,0.563281065267513
S06794,L0077,0.6889782604384507
S06794,L0064,0.4505317631747971
S06795,L0004,0.226023262119468
S06795,L0040,0.2032064599095726
S06795,L0013,0.2519271286271404
S06796,L0053,0.03928650370151459
S06796,L0015,0.0880982374393422
S06796,L0031,0.02313460411447517
S06797,L0022,0.07984965242737008
S06797,L0071,0.1274392506456084
S06797,L0002,0.09692975560820816
S06798,L0061,0.05717241853844728
S06798,L0084,0.020952869099477123
S06798,L0067,0.008941424111145797
S06799,L0021,0.39594492915960355
S06799,L0084,0.5321254754798146
S06799,L0041,0.7565058291912883
S06800,L0080,0.21640338842748266
S06800,L0048,0.04502199566847749
S06800,L0045,0.04255870100323477
S06801,L0066,0.2737634086789987
S06801,L0070,0.3939788550460762
S06801,L0076,0.34174212300289414
S06802,L0010,0.4060654958728458
S06802,L0028,0.6484230489659257
S06802,L0084,0.5980035444940324
S06803,L0059,0.11644527474889108
S06803,L0034,0.055711130135920967
S06803,L0041,0.36442356959348715
S06804,L0026,0.1051666078420374
S06804,L0038,0.11044481956770852
S06804,L0051,0.09394797197941832
S06805,L0024,0.2656891358930283
S06805,L0031,0.2905411953183401
S06805,L0088,0.39338132113301366
S06806,L0042,0.00635826578386751
S06806,L0086,0.008304722117786982
S06806,L0004,0.009419398823755528
S06807,L0031,0.033774791070116564
S06807,L0039,0.030521139072042448
S06807,L0068,0.03357933504727779
S06808,L0027,0.24545261785214964
S06808,L0041,0.26349972296243435
S06808,L0089,0.25991132017799756
S06809,L0022,0.016208274134296357
S06809,L0092,0.016590724196517564
S06809,L0028,0.01726125654694014
S06810,L0041,0.020250150226083785
S06810,L0084,0.014939420429030613
S06810,L0051,0.015575979337293754
S06811,L0003,0.3285366457322938
S06811,L0073,0.35220271620462656
S06811,L0034,0.3252009377566383
S06812,L0010,0.04894454227504896
S06812,L0067,0.3360086112416451
S06812,L0028,0.5230835097365226
S06813,L0063,0.13207368657924326
S06813,L0081,0.026686873343488602
S06813,L0064,0.07977470798714993
S06814,L0036,0.006811851270415025
S06814,L0064,0.007638925463591246
S06814,L0085,0.007280036093711076
S06815,L0084,0.23228884550229958
S06815,L0080,0.17202372531780022
S06815,L0017,0.11576713876415837
S06816,L0022,0.4470831045475939
S06816,L0014,0.3089307372091413
S06816,L0085,0.4552915518161217
S06817,L0002,0.022055062186506682
S06817,L0013,0.008131701349945971
S06817,L0041,0.05931605449696613
S06818,L0065,0.010391055075746196
S06818,L0072,0.01787599121380568
S06818,L0047,0.025062070792724614
S06819,L0067,0.04105556390900478
S06819,L0058,0.027446978346050123
S06819,L0065,0.022034156324596016
S06820,L0044,0.04152662450267522
S06820,L0012,0.07458650009531924
S06820,L0027,0.0812352023478506
S06821,L0093,0.06082235082550659
S06821,L0041,0.1111413572634788
S06821,L0035,0.05527634955612758
S06822,L0008,0.03106933835618976
S06822,L0009,0.03861244824368317
S06822,L0082,0.032038549050902525
S06823,L0011,0.031044883154302722
S06823,L0072,0.03300007883301408
S06823,L0041,0.07978874583360314
S06824,L0072,0.02032327874070719
S06824,L0023,0.02002586327445359
S06824,L0094,0.02403615284829098
S06825,L0098,0.03779455661262771
S06825,L0082,0.12901272869932637
S06825,L0049,0.012402501134921997
S06826,L0002,0.009928595047486258
S06826,L0094,0.009408663138494894
S06826,L0024,0.01086359039399097
S06827,L0058,0.36729516527246864
S06827,L0059,0.2865504642097361
S06827,L0061,0.21334140308344676
S06828,L0051,0.10218107606148084
S06828,L0081,0.07714523885568782
S06828,L0100,0.26783407037942225
S06829,L0042,0.015568809361548964
S06829,L0023,0.014149808864386266
S06829,L0003,0.017331956259741172
S06830,L0077,0.008680527443131658
S06830,L0034,0.015340483486018868
S06830,L0095,0.015342284870757535
S06831,L0065,0.2450538413808497
S06831,L0057,0.34360402872004464
S06831,L0076,0.32274371456508877
S06832,L0051,0.03051156075505429
S06832,L0071,0.4306513070345753
S06832,L0023,0.462747536431131
S06833,L0076,0.01867941366862105
S06833,L0049,0.016831055122037
S06833,L0056,0.02366575519054844
S06834,L0058,0.29829613918763725
S06834,L0099,0.10923478936444116
S06834,L0095,0.024110800398584813
S06835,L0063,0.006775131622512865
S06835,L0065,0.00834970716223791
S06835,L0092,0.006383645955797712
S06836,L0066,0.016181942632862774
S06836,L0081,0.015432175329633372
S06836,L0051,0.010361163125694035
S06837,L0090,0.09599972670704005
S06837,L0040,0.1543081946405739
S06837,L0032,0.08378872988888168
S06838,L0070,0.2553732797622374
S06838,L0036,0.17082299727304062
S06838,L0044,0.05709557351956918
S06839,L0082,0.03167176209492026
S06839,L0028,0.04747727566010865
S06839,L0023,0.021925372888247485
S06840,L0094,0.04041197358402164
S06840,L0083,0.035422192641535635
S06840,L0085,0.007613676505882242
S06841,L0081,0.05822539739090679
S06841,L0100,0.13692344923980415
S06841,L0076,0.14136014289873966
S06842,L0057,0.20984098111004534
S06842,L0044,0.010563323888088408
S06842,L0070,0.20600787773526688
S06843,L0051,0.30210820409589617
S06843,L0073,0.20343318285209203
S06843,L0084,0.22936410885487268
S06844,L0009,0.10689134839056325
S06844,L0032,0.061387173597466926
S06844,L0042,0.07250678520224742
S06845,L0073,0.4079127926805975
S06845,L0011,0.33113897792323704
S06845,L0003,0.5259822979022003
S06846,L0034,0.22816699550268837
S06846,L0094,0.6371946290227548
S06846,L0017,0.15294058524234563
S06847,L0042,0.026300498757845677
S06847,L0001,0.014420994284947855
S06847,L0036,0.01036698534673644
S06848,L0031,0.03817608152267878
S06848,L0097,0.015002893599079846
S06848,L0029,0.010837742004148885
S06849,L0061,0.031298198465911836
S06849,L0096,0.1449870974026495
S06849,L0045,0.03712180776139972
S06850,L0002,0.28576567655183793
S06850,L0003,0.3041605974498023
S06850,L0095,0.027679052438818894
S06851,L0028,0.5452604210844612
S06851,L0053,0.14634637244918125
S06851,L0040,0.0401828521760999
S06852,L0065,0.03502170434043165
S06852,L0080,0.041755819059900626
S06852,L0061,0.10258017783869049
S06853,L0059,0.008133277306901677
S06853,L0014,0.012086579535622116
S06853,L0092,0.01253518135482787
S06854,L0070,0.2290542749174318
S06854,L0019,0.20857709357274945
S06854,L0004,0.2772344044230318
S06855,L0029,0.2563107971336095
S06855,L0002,0.5350381367850301
S06855,L0094,0.6258007274262738
S06856,L0085,0.4377080856571498
S06856,L0045,0.15400545152564696
S06856,L0059,0.13242633618595215
S06857,L0035,0.25565163053444256
S06857,L0064,0.4077606126591945
S06857,L0034,0.3376390155579815
S06858,L0054,0.01814846283390087
S06858,L0031,0.01760907385668664
S06858,L0029,0.04640220874287791
S06859,L0080,0.14540784825737887
S06859,L0026,0.062049390775991156
S06859,L0096,0.09679247528848023
S06860,L0093,0.5661657466554846
S06860,L0081,0.4241032213555207
S06860,L0067,0.43207509922473664
S06861,L0093,0.11608956452959157
S06861,L0098,0.08099185956788875
S06861,L0039,0.0595851339621956
S06862,L0001,0.2823260371281427
S06862,L0009,0.3653018181395669
S06862,L0070,0.5240256320178812
S06863,L0095,0.023445097997256886
S06863,L0005,0.4344326391441998
S06863,L0100,0.9018368238154044
S06864,L0100,0.04665545881786235
S06864,L0023,0.0214507068400953
S06864,L0081,0.007838658027907404
S06865,L0013,0.6050438949188162
S06865,L0068,0.5735032697635101
S06865,L0053,0.5094490661622811
S06866,L0056,0.585237852552468
S06866,L0099,0.1708420202183888
S06866,L0098,0.4056653791653851
S06867,L0097,0.028472941694370757
S06867,L0032,0.0566970684068557
S06867,L0010,0.014699055720895885
S06868,L0057,0.02073025571010967
S06868,L0023,0.011712219038758425
S06868,L0054,0.0183965399217489
S06869,L0047,0.36241395530748116
S06869,L0078,0.4788889663785347
S06869,L0077,0.3366871030652818
S06870,L0095,0.006925784460377755
S06870,L0056,0.06107443707845892
S06870,L0045,0.07186890231088543
S06871,L0100,0.021490628699069637
S06871,L0012,0.035084201806746304
S06871,L0073,0.02398772744353221
S06872,L0027,0.12290995610934194
S06872,L0017,0.08864206861063842
S06872,L0082,0.15769590028090447
S06873,L0044,0.26870450708184707
S06873,L0089,0.2882387739574085
S06873,L0066,0.06043930944105815
S06874,L0095,0.014924900888623898
S06874,L0072,0.01562499051875334
S06874,L0068,0.015150234276335927
S06875,L0027,0.013179665768042392
S06875,L0095,0.009275545328732787
S06875,L0068,0.02774086217296735
S06876,L0022,0.06428775398577746
S06876,L0019,0.05391582820041786
S06876,L0092,0.01712663376023459
S06877,L0019,0.4370573013127243
S06877,L0031,0.4267849577173326
S06877,L0077,0.5251459967151332
S06878,L0049,0.022708141118642368
S06878,L0015,0.008865026546106287
S06878,L0069,0.03969296517610984
S06879,L0044,0.1061952059163177
S06879,L0047,0.0977643445587719
S06879,L0019,0.07458508571604514
S06880,L0099,0.004933393077928312
S06880,L0059,0.013345329584374373
S06880,L0082,0.006546926598411253
S06881,L0085,0.38207495492724836
S06881,L0012,0.38164727664402126
S06881,L0002,0.5157545726724543
S06882,L0008,0.012119175751923087
S06882,L0095,0.013315970000528534
S06882,L0002,0.006675665340130012
S06883,L0023,0.02679942225630836
S06883,L0021,0.05103977654615295
S06883,L0067,0.03358442393241141
S06884,L0064,0.16369261027810547
S06884,L0077,0.09840749084875923
S06884,L0004,0.09288283483773056
S06885,L0054,0.1453506876512914
S06885,L0098,0.04742762242842677
S06885,L0023,0.09292253058085218
S06886,L0013,0.7658123647381587
S06886,L0065,0.7476943876282266
S06886,L0100,0.9004973740132187
S06887,L0092,0.00957641165958984
S06887,L0038,0.005435653041312484
S06887,L0009,0.050273406499222205
S06888,L0035,0.013426661915357959
S06888,L0067,0.02106602815457697
S06888,L0004,0.046625897827488536
S06889,L0009,0.23765576033021854
S06889,L0094,0.5354806183341507
S06889,L0066,0.17597810419336743
S06890,L0022,0.13513207638523017
S06890,L0089,0.14000698836976128
S06890,L0051,0.1433304416205416
S06891,L0067,0.06277620101239308
S06891,L0066,0.1805038810093907
S06891,L0086,0.07769207445639742
S06892,L0010,0.012549102921654296
S06892,L0072,0.007457980416319849
S06892,L0086,0.01055280346816924
S06893,L0024,0.024508428222375898
S06893,L0089,0.010191875929730594
S06893,L0022,0.02593538533320851
S06894,L0100,0.059130962786021785
S06894,L0035,0.008225182972199978
S06894,L0093,0.0637722332725378
S06895,L0028,0.3497547238435702
S06895,L0014,0.3093511392146616
S06895,L0091,0.4106641887330483
S06896,L0076,0.535088390355314
S06896,L0048,0.48199506612016174
S06896,L0045,0.27382523972337575
S06897,L0042,0.043371153988167224
S06897,L0036,0.04933952153400256
S06897,L0066,0.04011789877322076
S06898,L0002,0.10247294278095896
S06898,L0099,0.03487436069849861
S06898,L0009,0.08709720505440556
S06899,L0084,0.13404940416845013
S06899,L0011,0.11059850108428881
S06899,L0002,0.16312423170734813
S06900,L0099,0.016870339802010244
S06900,L0048,0.09567158514422405
S06900,L0026,0.0153876310706793
S06901,L0024,0.054410903879168804
S06901,L0081,0.03479993430979275
S06901,L0023,0.04278845831663059
S06902,L0019,0.04687780682338548
S06902,L0056,0.1660351865637311
S06902,L0001,0.040496105800089784
S06903,L0055,0.1672670855136034
S06903,L0024,0.03219813932999265
S06903,L0056,0.07978172385415659
S06904,L0092,0.014209474743013826
S06904,L0011,0.06658244130418065
S06904,L0014,0.035169818087643065
S06905,L0062,0.006936689274472758
S06905,L0035,0.006688302137919958
S06905,L0042,0.007512134213042864
S06906,L0072,0.2244898925977398
S06906,L0056,0.24316456064589678
S06906,L0078,0.15894657020527236
S06907,L0076,0.16370514618007448
S06907,L0085,0.10166357708443492
S06907,L0084,0.20265472478138777
S06908,L0013,0.6269639283066741
S06908,L0054,0.5514125199895321
S06908,L0071,0.6400124929911041
S06909,L0064,0.08181970439380304
S06909,L0066,0.11030758277756215
S06909,L0086,0.13836560364202813
S06910,L0077,0.10140784882738103
S06910,L0088,0.12021195045589558
S06910,L0069,0.28009283230778814
S06911,L0083,0.01109006986650892
S06911,L0012,0.010062447844181725
S06911,L0038,0.02112236981877468
S06912,L0024,0.48484426338432873
S06912,L0100,0.7501019427818373
S06912,L0066,0.48426400531013875
S06913,L0082,0.29943684607538695
S06913,L0054,0.40284770006366866
S06913,L0024,0.3692381274539906
S06914,L0012,0.025097565635020302
S06914,L0024,0.02143101258637729
S06914,L0026,0.031542441012244175
S06915,L0005,0.08051074216715763
S06915,L0064,0.08240021573757422
S06915,L0100,0.3012312831961484
S06916,L0090,0.00858021911751304
S06916,L0019,0.0069643058509774435
S06916,L0011,0.005898835376248953
S06917,L0084,0.01582285593807678
S06917,L0045,0.015656947599207438
S06917,L0090,0.012347301343025203
S06918,L0051,0.05534711645435799
S06918,L0059,0.3008421372853374
