scene,listener,sii
S07246,L0100,0.4256696590663243
S07247,L0086,0.4191503702028132
S07247,L0032,0.47100362937654267
S07247,L0073,0.48626852773441703
S07248,L0086,0.4096034912867483
S07248,L0072,0.3969099146840577
S07248,L0093,0.604594427337094
S07249,L0097,0.47798915100226075
S07249,L0056,0.4363278032728946
S07249,L0058,0.4639839425800348
S07250,L0061,0.6352855523634436
S07250,L0019,0.46245402173670347
S07250,L0003,0.44732737908022635
S07251,L0068,0.492731372635596
S07251,L0061,0.4495558953555788
S07251,L0031,0.41368793252897923
S07252,L0077,0.3857774225050178
S07252,L0039,0.2804540820084382
S07252,L0099,0.360314544460596
S07253,L0098,0.28885470944510916
S07253,L0064,0.22184561427049146
S07253,L0094,0.23041883951514
S07254,L0002,0.4441196010578001
S07254,L0032,0.49589104713406346
S07254,L0096,0.4436308793918006
S07255,L0080,0.6256571755371662
S07255,L0067,0.43366441019365043
S07255,L0065,0.6316547577057545
S07256,L0027,0.34537333488786043
S07256,L0026,0.2947578883876492
S07256,L0069,0.4338665992483746
S07257,L0063,0.5196444351575271
S07257,L0071,0.5274529499581125
S07257,L0100,0.36757280973812634
S07258,L0036,0.5494881365760782
S07258,L0042,0.41785540306337815
S07258,L0011,0.5675954418335435
S07259,L0027,0.5767536490624061
S07259,L0090,0.5373449535981681
S07259,L0001,0.506134826262751
S07260,L0051,0.27956226639754655
S07260,L0031,0.3045786020723319
S07260,L0015,0.23007122823711393
S07261,L0026,0.40188608455928976
S07261,L0042,0.3304988777440719
S07261,L0029,0.4797710455702259
S07262,L0065,0.3751965335071859
S07262,L0042,0.29468073772700715
S07262,L0083,0.38487583522944896
S07263,L0100,0.3984239045670222
S07263,L0068,0.3371950980622848
S07263,L0055,0.4848094200486681
S07264,L0085,0.24361199070976816
S07264,L0069,0.45830569919827313
S07264,L0078,0.3126675136044074
S07265,L0074,0.5759070348413309
S07265,L0021,0.4385909963814999
S07265,L0042,0.3553005696362228
S07266,L0095,0.24928665819458173
S07266,L0054,0.31019948485375665
S07266,L0042,0.14650577933260964
S07267,L0042,0.2634040473945596
S07267,L0048,0.28776251614733467
S07267,L0063,0.3241415679841065
S07268,L0095,0.2504187194243626
S07268,L0082,0.364418534855348
S07268,L0003,0.32225565144201207
S07269,L0080,0.17100627355623121
S07269,L0100,0.17720207604679863
S07269,L0082,0.29047750874478306
S07270,L0081,0.5933879890453315
S07270,L0034,0.5181030447434875
S07270,L0069,0.6431525688666316
S07271,L0045,0.43051480933770025
S07271,L0067,0.38587771723197467
S07271,L0005,0.5672342130141557
S07272,L0003,0.41196777247539007
S07272,L0068,0.4562600070648527
S07272,L0089,0.47935145172487686
S07273,L0013,0.4744759781765833
S07273,L0047,0.4570069925047032
S07273,L0004,0.3523216578395333
S07274,L0004,0.3018834322536923
S07274,L0080,0.36051496698338525
S07274,L0064,0.32835267081806185
S07275,L0085,0.2333131329040911
S07275,L0058,0.3753857126611985
S07275,L0088,0.4172139946990696
S07276,L0076,0.40202443423387274
S07276,L0084,0.43961719023385687
S07276,L0071,0.5177934774000919
S07277,L0089,0.38029405231168334
S07277,L0076,0.45889882534882237
S07277,L0092,0.2569612262519676
S07278,L0031,0.26339113258822366
S07278,L0093,0.3523402262471294
S07278,L0004,0.31531475637607986
S07279,L0095,0.3783610424966951
S07279,L0059,0.45256622153092885
S07279,L0035,0.43945379403476426
S07280,L0053,0.4299396256481957
S07280,L0070,0.3926551759571684
S07280,L0011,0.3855062125572667
S07281,L0038,0.1649767212896287
S07281,L0015,0.22657679842845793
S07281,L0028,0.2411228615139808
S07282,L0095,0.3166649260996567
S07282,L0073,0.22366271381277503
S07282,L0098,0.3447049089454401
S07283,L0022,0.5494515176810224
S07283,L0080,0.5602543818569197
S07283,L0054,0.5127172266682002
S07284,L0071,0.6157467014749937
S07284,L0026,0.4622481511014619
S07284,L0078,0.39778021170056105
S07285,L0042,0.36845059057620344
S07285,L0078,0.3852455200312094
S07285,L0057,0.44794201039771075
S07286,L0084,0.37038727220998185
S07286,L0038,0.3756472015948608
S07286,L0008,0.30693843812699384
S07287,L0061,0.6798563706687117
S07287,L0082,0.5045123169254913
S07287,L0044,0.5070745676639008
S07288,L0065,0.4416311045616795
S07288,L0085,0.34956700780778927
S07288,L0094,0.46311205109714254
S07289,L0015,0.25059130365727417
S07289,L0053,0.35464200846660515
S07289,L0022,0.2493525667568976
S07290,L0081,0.4161048107112172
S07290,L0023,0.5056600725681566
S07290,L0024,0.5268356969760676
S07291,L0011,0.3925667979362676
S07291,L0057,0.39621445857462184
S07291,L0032,0.3382127864351047
S07292,L0008,0.3087771520920837
S07292,L0004,0.2924385811487557
S07292,L0078,0.38315604568968326
S07293,L0076,0.38001044316106375
S07293,L0012,0.3823353261018258
S07293,L0091,0.5437634451621114
S07294,L0084,0.6950238216214479
S07294,L0009,0.6350741935804426
S07294,L0023,0.48996643220649266
S07295,L0098,0.5728890385211416
S07295,L0074,0.5193627612511075
S07295,L0090,0.5082076552482874
S07296,L0023,0.30858881907365004
S07296,L0090,0.32978931868114736
S07296,L0044,0.325505557703548
S07297,L0013,0.4420932914292081
S07297,L0051,0.35542131596919974
S07297,L0059,0.39953808432857996
S07298,L0022,0.4929738193056091
S07298,L0074,0.4957814864241635
S07298,L0062,0.4860745526849242
S07299,L0008,0.1796845123074183
S07299,L0056,0.2395186527966217
S07299,L0017,0.16506348920089436
S07300,L0015,0.43898392589958557
S07300,L0097,0.47069159831227886
S07300,L0019,0.4756934621590463
S07301,L0053,0.5010776868231499
S07301,L0092,0.29767947449606014
S07301,L0061,0.5244733970712444
S07302,L0031,0.20622179341718636
S07302,L0001,0.31202064705082033
S07302,L0076,0.2710610665664286
S07303,L0066,0.4003954319919261
S07303,L0099,0.48001204705957845
S07303,L0036,0.4833142569978231
S07304,L0014,0.3135985240471243
S07304,L0068,0.3367445000205323
S07304,L0045,0.3439927304950531
S07305,L0078,0.5879288722631526
S07305,L0070,0.6359317948689369
S07305,L0080,0.6798002027889675
S07306,L0063,0.5245290879326875
S07306,L0024,0.5367072041786488
S07306,L0069,0.47886321122123987
S07307,L0035,0.3807160194694409
S07307,L0069,0.687005278685164
S07307,L0098,0.5023412644149173
S07308,L0032,0.27203242353054496
S07308,L0045,0.31429988717543333
S07308,L0012,0.30938374609282493
S07309,L0023,0.5088151646952391
S07309,L0074,0.6295154357478789
S07309,L0055,0.5793299847487314
S07310,L0061,0.5702309894150513
S07310,L0049,0.3818729483965688
S07310,L0072,0.3131306508032499
S07311,L0057,0.5794808849619032
S07311,L0041,0.249744300128403
S07311,L0027,0.32356652787384305
S07312,L0074,0.3871912389378496
S07312,L0022,0.36129448654247137
S07312,L0057,0.47207974765145905
S07313,L0038,0.35405035064578666
S07313,L0080,0.5860746242835346
S07313,L0026,0.486391570342308
S07314,L0015,0.39884528961217164
S07314,L0085,0.3630446495049287
S07314,L0093,0.521390456615775
S07315,L0095,0.3468201558314368
S07315,L0071,0.5149065719027492
S07315,L0054,0.4872508540075311
S07316,L0029,0.49089638285206527
S07316,L0014,0.3328044251050166
S07316,L0054,0.5256202328640346
S07317,L0027,0.49450931514108404
S07317,L0045,0.4896226835403462
S07317,L0059,0.48946249844030826
S07318,L0019,0.42242690196844457
S07318,L0063,0.5158546497949972
S07318,L0055,0.44924516609338366
S07319,L0055,0.5813960952467665
S07319,L0053,0.6179000544943074
S07319,L0056,0.45469322612978647
S07320,L0001,0.4508357289577222
S07320,L0032,0.3412172103611047
S07320,L0051,0.4302070180653265
S07321,L0099,0.4354245643234861
S07321,L0031,0.44320227439674204
S07321,L0028,0.48820094945091036
S07322,L0089,0.47466851592411385
S07322,L0027,0.38863042173346163
S07322,L0076,0.3875902759937906
S07323,L0040,0.4621213649769795
S07323,L0013,0.5771305933369011
S07323,L0084,0.5912151891472064
S07324,L0044,0.3446080765029
S07324,L0017,0.3846986866692954
S07324,L0009,0.38252200821316534
S07325,L0063,0.6218315193684963
S07325,L0014,0.4584432617388955
S07325,L0065,0.5334486424349693
S07326,L0074,0.6203812927608005
S07326,L0078,0.5619106574879512
S07326,L0024,0.6254210341484869
S07327,L0024,0.6020609403604816
S07327,L0010,0.5370058508374266
S07327,L0019,0.5540474075523093
S07328,L0026,0.45894633010574293
S07328,L0098,0.5322977142860199
S07328,L0021,0.4826285449246429
S07329,L0066,0.37363868513847714
S07329,L0095,0.4597711766631436
S07329,L0015,0.47667198503302327
S07330,L0048,0.2746512267011734
S07330,L0013,0.3533757256137021
S07330,L0091,0.40368914531866285
S07331,L0092,0.44747939116455465
S07331,L0015,0.49987645750462334
S07331,L0036,0.4197880196606709
S07332,L0051,0.4867157954388367
S07332,L0066,0.3504684578034736
S07332,L0029,0.45711538165967824
S07333,L0084,0.5141475457221656
S07333,L0072,0.33174732910453425
S07333,L0045,0.5842729245161596
S07334,L0057,0.3740364313711484
S07334,L0098,0.523147834045311
S07334,L0029,0.47064185081651505
S07335,L0100,0.5809331730303116
S07335,L0066,0.44188764700194844
S07335,L0044,0.448449586516796
S07336,L0029,0.4320062530006218
S07336,L0027,0.34513554655132206
S07336,L0013,0.47658209425365455
S07337,L0036,0.4488342049809923
S07337,L0099,0.42145316900794977
S07337,L0083,0.5349010328211459
S07338,L0059,0.6001760733222465
S07338,L0073,0.4961326565305365
S07338,L0014,0.48356525902081027
S07339,L0056,0.5723416975301684
S07339,L0083,0.7266444547357049
S07339,L0069,0.7845516980431579
S07340,L0051,0.45941177045965487
S07340,L0073,0.4629763399926569
S07340,L0010,0.5763513838273233
S07341,L0023,0.2913310855864336
S07341,L0058,0.44181837341360936
S07341,L0029,0.3579339130403018
S07342,L0080,0.5125046471175292
S07342,L0038,0.3676623888484976
S07342,L0039,0.22650005586375824
S07343,L0011,0.5428694377984091
S07343,L0022,0.5544813257774531
S07343,L0071,0.6572796421760791
S07344,L0070,0.4275442382916373
S07344,L0015,0.43261054785064845
S07344,L0061,0.4951383689735847
S07345,L0038,0.37131326573751366
S07345,L0021,0.3740604992922698
S07345,L0055,0.4471703381366725
S07346,L0023,0.4472097228498595
S07346,L0034,0.37419949750690534
S07346,L0040,0.3513477204204197
S07347,L0096,0.42784335319792055
S07347,L0088,0.5027597276689202
S07347,L0054,0.4960701920372437
S07348,L0080,0.5575737487171273
S07348,L0057,0.5682633723774658
S07348,L0093,0.5630425554780363
S07349,L0099,0.2927925758753301
S07349,L0077,0.36324478963977164
S07349,L0081,0.1736674289543736
S07350,L0045,0.23780394152502404
S07350,L0049,0.2589778048857856
S07350,L0003,0.2227140239897144
S07351,L0097,0.27678868445440413
S07351,L0031,0.21153454950187758
S07351,L0045,0.31154563033914595
S07352,L0034,0.4486998354985872
S07352,L0081,0.5325328850913762
S07352,L0088,0.5698162513411039
S07353,L0019,0.3050567118329322
S07353,L0053,0.22200060538291141
S07353,L0071,0.25813423482950376
S07354,L0029,0.4743027254158703
S07354,L0019,0.4673127029596769
S07354,L0009,0.5425616510152084
S07355,L0073,0.40594672155649725
S07355,L0084,0.33811561426948894
S07355,L0089,0.4945498099671447
S07356,L0096,0.2744158076960239
S07356,L0090,0.2976276194529084
S07356,L0086,0.30969144393086373
S07357,L0063,0.40970307611900403
S07357,L0068,0.3965076954421858
S07357,L0054,0.48111231087023426
S07358,L0095,0.4148787024568358
S07358,L0057,0.5767450307895483
S07358,L0039,0.435684489660277
S07359,L0056,0.24957069801157095
S07359,L0080,0.282299921609518
S07359,L0024,0.26727163613619936
S07360,L0083,0.5317458560629105
S07360,L0004,0.46478143580633224
S07360,L0077,0.5081961573904196
S07361,L0023,0.3953109274658691
S07361,L0001,0.40000439219902106
S07361,L0013,0.35005737495356515
S07362,L0089,0.4468822547516485
S07362,L0003,0.4529919123513044
S07362,L0023,0.45767002940945295
S07363,L0019,0.33399254651069343
S07363,L0010,0.1626170238582243
S07363,L0055,0.3930645981178371
S07364,L0053,0.38532862848317495
S07364,L0032,0.35983294578880604
S07364,L0011,0.33764644264507027
S07365,L0009,0.43362562974929775
S07365,L0039,0.4851987247647097
S07365,L0029,0.4210378198826777
S07366,L0061,0.6373854937915782
S07366,L0064,0.45788525563100474
S07366,L0084,0.6193310407362009
S07367,L0097,0.509090651753227
S07367,L0062,0.5216083197187282
S07367,L0068,0.55002364028797
S07368,L0035,0.3760814262666339
S07368,L0065,0.5055625920600455
S07368,L0008,0.3664746995584579
S07369,L0094,0.5013474447906282
S07369,L0038,0.3260807603821047
S07369,L0090,0.3742288677920223
S07370,L0001,0.43431344699154356
S07370,L0072,0.3616756053279852
S07370,L0002,0.46845047809401125
S07371,L0068,0.6339602574688885
S07371,L0026,0.4493552890602451
S07371,L0034,0.4948110280917114
S07372,L0011,0.42615360516074346
S07372,L0092,0.24686931310684573
S07372,L0099,0.3906155233664263
S07373,L0022,0.44892277429992583
S07373,L0054,0.48821133318627735
S07373,L0047,0.5968213629424448
S07374,L0049,0.19202737828095384
S07374,L0072,0.24159112609855463
S07374,L0057,0.41094471069545496
S07375,L0084,0.4814025456296451
S07375,L0067,0.29375334712911166
S07375,L0078,0.2203713954092532
S07376,L0056,0.5378314598318835
S07376,L0045,0.5516450093815056
S07376,L0083,0.6438154395324048
S07377,L0051,0.25872726051764955
S07377,L0071,0.29266789863361425
S07377,L0085,0.20637322184593812
S07378,L0056,0.5117216304723903
S07378,L0066,0.40054753297264306
S07378,L0047,0.5927438626487027
S07379,L0002,0.5221235029744794
S07379,L0036,0.477273187604931
S07379,L0074,0.6499438703761569
S07380,L0051,0.5507872157975006
S07380,L0066,0.4961639491128326
S07380,L0069,0.7240117425771049
S07381,L0022,0.2607550639683696
S07381,L0029,0.28743999048707697
S07381,L0077,0.2988425107991032
S07382,L0032,0.3610174415873837
S07382,L0028,0.25214229704258384
S07382,L0097,0.3006646123052803
S07383,L0032,0.5324695706564754
S07383,L0012,0.5995765466604263
S07383,L0045,0.5913802357064081
S07384,L0081,0.3778626015667195
S07384,L0027,0.38760542146930277
S07384,L0093,0.49882517082724304
S07385,L0031,0.41458767364698523
S07385,L0078,0.5214049671643186
S07385,L0021,0.5384436032412863
S07386,L0077,0.4919296548835828
S07386,L0041,0.32738330701019785
S07386,L0070,0.4306398717010399
S07387,L0031,0.21910874786551654
S07387,L0019,0.34002330688761445
S07387,L0009,0.3505266333753691
S07388,L0083,0.4981573307769308
S07388,L0005,0.4497281241012113
S07388,L0014,0.36155998499474074
S07389,L0015,0.3488947034066739
S07389,L0093,0.5270220315980922
S07389,L0023,0.3043857991490359
S07390,L0024,0.4611389808015981
S07390,L0090,0.43787113486002893
S07390,L0035,0.3465040314920863
S07391,L0100,0.44212402168725934
S07391,L0059,0.4449294609954431
S07391,L0061,0.5731152242764552
S07392,L0015,0.33393294683528707
S07392,L0063,0.4705726263454172
S07392,L0078,0.34438169065498164
S07393,L0022,0.5194191919507185
S07393,L0056,0.38114593981824657
S07393,L0091,0.558021201128297
S07394,L0083,0.4590280783692909
S07394,L0035,0.47125687336465644
S07394,L0095,0.4652191003167488
S07395,L0038,0.36609191926187246
S07395,L0094,0.49734020494759473
S07395,L0090,0.39830303389836635
S07396,L0071,0.4781618128704353
S07396,L0095,0.4763731510150941
S07396,L0048,0.41507851976542165
S07397,L0015,0.4998354358783502
S07397,L0023,0.5404782655275625
S07397,L0068,0.579511587424169
S07398,L0015,0.4138129136896099
S07398,L0032,0.45264932437361666
S07398,L0022,0.47426156297741884
S07399,L0029,0.502726853384741
S07399,L0045,0.443002901269657
S07399,L0047,0.609663566249772
S07400,L0055,0.5549035288976003
S07400,L0028,0.4670659376650824
S07400,L0072,0.43128631983723037
S07401,L0057,0.4800476079976093
S07401,L0086,0.40705116336605024
S07401,L0015,0.44213188907481143
S07402,L0014,0.33562420933335013
S07402,L0065,0.5980013324993556
S07402,L0002,0.3611342158307921
S07403,L0010,0.29607552643213936
S07403,L0032,0.47187380675000495
S07403,L0057,0.40333325879300724
S07404,L0070,0.19038528337161506
S07404,L0041,0.15922705066198137
S07404,L0056,0.3430417793906155
S07405,L0069,0.3673012512829644
S07405,L0093,0.3231973844609134
S07405,L0021,0.2600042771479308
S07406,L0056,0.6408749021306733
S07406,L0011,0.6310639309038949
S07406,L0077,0.6543172238963292
S07407,L0095,0.48124040407274454
S07407,L0080,0.5317580913006004
S07407,L0051,0.43991003351629887
S07408,L0041,0.4218192868687951
S07408,L0064,0.3933551373145928
S07408,L0010,0.3545644032428138
S07409,L0058,0.52700569932357
S07409,L0056,0.48022804649125334
S07409,L0028,0.5100789189198633
S07410,L0014,0.3670790509379241
S07410,L0089,0.48057163912437045
S07410,L0047,0.4176195738321042
S07411,L0073,0.5752304424210578
S07411,L0001,0.4772280269494854
S07411,L0097,0.5462769046693603
S07412,L0098,0.5195662637402101
S07412,L0027,0.5108700485388545
S07412,L0024,0.5646901896921454
S07413,L0089,0.26417778419594207
S07413,L0090,0.1824699095269351
S07413,L0057,0.2271754513515037
S07414,L0073,0.5496117881502102
S07414,L0011,0.6047123249157799
S07414,L0064,0.4934420369874863
S07415,L0045,0.5366148484298469
S07415,L0074,0.5728057249559954
S07415,L0048,0.3367541748363211
S07416,L0004,0.49837770608459564
S07416,L0066,0.34455184294852664
S07416,L0073,0.507951606456875
S07417,L0019,0.45785415132696017
S07417,L0022,0.5042113741510967
S07417,L0051,0.5277892549748593
S07418,L0056,0.5454032191102705
S07418,L0051,0.45659283650106525
S07418,L0095,0.45636798523452715
S07419,L0026,0.37034574554995664
S07419,L0078,0.45905101351815625
S07419,L0071,0.5133451292326373
S07420,L0001,0.34360870308989394
S07420,L0095,0.35817839372056615
S07420,L0055,0.48670341164283537
S07421,L0026,0.43855520653528884
S07421,L0068,0.4454167766991911
S07421,L0004,0.5919983922398044
S07422,L0051,0.1406014775768544
S07422,L0029,0.24154105161001144
S07422,L0091,0.32708999984540554
S07423,L0027,0.31718922525306315
S07423,L0013,0.40512042710869706
S07423,L0068,0.45054622966843366
S07424,L0082,0.48670140383167976
S07424,L0072,0.3655390911818011
S07424,L0085,0.3918702865686406
S07425,L0100,0.4711660864834868
S07425,L0023,0.5494451512686483
S07425,L0068,0.5857630063391248
S07426,L0057,0.4891699508068823
S07426,L0022,0.46702146035165976
S07426,L0089,0.4999325811132559
S07427,L0061,0.6854461603091299
S07427,L0093,0.6376019275494768
S07427,L0028,0.4648095630143865
S07428,L0013,0.2921729833999575
S07428,L0014,0.23070147172622257
S07428,L0041,0.25145525914887
S07429,L0019,0.528686802311477
S07429,L0034,0.4748013239564505
S07429,L0077,0.5723639903559533
S07430,L0032,0.5285412276801055
S07430,L0004,0.5484417540639687
S07430,L0063,0.5146863679661664
S07431,L0056,0.3443152099896265
S07431,L0044,0.33788230421597926
S07431,L0059,0.4222783534032551
S07432,L0093,0.5262570959964251
S07432,L0042,0.3040258143147898
S07432,L0071,0.5614455998746173
S07433,L0083,0.655283218937483
S07433,L0005,0.5649689484382541
S07433,L0053,0.6627363413618236
S07434,L0072,0.17092700692931895
S07434,L0070,0.3352679991763921
S07434,L0038,0.32035358998704816
S07435,L0076,0.17399347789395164
S07435,L0002,0.136124039080237
S07435,L0083,0.23040986674741795
S07436,L0094,0.5073261198050246
S07436,L0065,0.4861109136619821
S07436,L0057,0.3747461324598257
S07437,L0036,0.5545597898500135
S07437,L0090,0.5386536232420248
S07437,L0058,0.567929853845946
S07438,L0049,0.400454957587987
S07438,L0027,0.4181275428181606
S07438,L0029,0.46712978115657133
S07439,L0047,0.4458835326288881
S07439,L0034,0.39662303575648966
S07439,L0021,0.46075095315058834
S07440,L0059,0.28516871743564126
S07440,L0063,0.34484687997288865
S07440,L0026,0.30381308344588787
S07441,L0051,0.4013183469969828
S07441,L0042,0.28729232672637156
S07441,L0097,0.4528579631306639
S07442,L0028,0.2028259103477762
S07442,L0066,0.3227646095870044
S07442,L0004,0.3895660466006721
S07443,L0012,0.4255464351853691
S07443,L0031,0.46155357444996775
S07443,L0064,0.4189177077392977
S07444,L0067,0.5152037841359924
S07444,L0013,0.5131934023085856
S07444,L0012,0.5647193070622751
S07445,L0090,0.4086460822888809
S07445,L0041,0.304956260673606
S07445,L0085,0.41939797256467215
S07446,L0011,0.5136457435363427
S07446,L0036,0.3891667416024785
S07446,L0055,0.47328449720735355
S07447,L0072,0.2774705234093173
S07447,L0089,0.39861909601959195
S07447,L0095,0.39187177730393147
S07448,L0015,0.21813150857897284
S07448,L0028,0.23166368517086064
S07448,L0027,0.18274900823967918
S07449,L0095,0.32954194492919364
S07449,L0093,0.5220854512405092
S07449,L0009,0.40912097637427197
S07450,L0071,0.32480798500747204
S07450,L0044,0.3114812510875662
S07450,L0036,0.2887399801806226
S07451,L0085,0.2583860438254965
S07451,L0010,0.3014179230116497
S07451,L0080,0.5132344932927531
S07452,L0012,0.39872513527756515
S07452,L0003,0.37393616047228634
S07452,L0009,0.35309624503618975
S07453,L0094,0.4781441747573978
S07453,L0032,0.49471710778780725
S07453,L0028,0.4185569637440879
S07454,L0080,0.6026166941412863
S07454,L0034,0.15452000370107122
S07454,L0083,0.6441864169118406
S07455,L0049,0.3326915687472637
S07455,L0091,0.753188985768782
S07455,L0090,0.4032901350134369
S07456,L0014,0.37384686965527186
S07456,L0026,0.36289151178116225
S07456,L0062,0.49602902939123705
S07457,L0086,0.6075927679791393
S07457,L0001,0.5780670466969963
S07457,L0097,0.6126159429890216
S07458,L0056,0.2625768158243979
S07458,L0053,0.3675345250659618
S07458,L0086,0.2432370276541866
S07459,L0038,0.31802114404815585
S07459,L0092,0.3449635617425748
S07459,L0051,0.48118231101668163
S07460,L0002,0.4793581472298165
S07460,L0091,0.7509653478947007
S07460,L0067,0.5028851947755317
S07461,L0059,0.5619430515157666
S07461,L0012,0.532859081967809
S07461,L0056,0.41403096629664915
S07462,L0047,0.4698699099414638
S07462,L0058,0.35528278397120827
S07462,L0015,0.3459655476980627
S07463,L0051,0.2869958712823698
S07463,L0090,0.30197575141245336
S07463,L0026,0.34470885268106793
S07464,L0059,0.49142555073905003
S07464,L0005,0.48627243056888664
S07464,L0002,0.47641427777547674
S07465,L0100,0.4518494967030617
S07465,L0094,0.5587273924460647
S07465,L0066,0.2918122144421584
S07466,L0002,0.2962460419774216
S07466,L0070,0.2911162881552655
S07466,L0039,0.2470793126563763
S07467,L0070,0.5546808704705691
S07467,L0090,0.6001010744105292
S07467,L0074,0.6104267248490501
S07468,L0049,0.1391991716857811
S07468,L0001,0.2605411685311777
S07468,L0029,0.29848498633212317
S07469,L0091,0.42027417272638107
S07469,L0073,0.29971352840666676
S07469,L0085,0.3181739119288896
S07470,L0011,0.5119320101113095
S07470,L0100,0.5521130410828698
S07470,L0002,0.42069488763017165
S07471,L0008,0.4563213427205059
S07471,L0014,0.4403580477475589
S07471,L0022,0.4834798287957965
S07472,L0065,0.36740040300032245
S07472,L0064,0.3762667742380651
S07472,L0094,0.38854640361278453
S07473,L0029,0.45637728366769587
S07473,L0038,0.3850100104155363
S07473,L0088,0.48309026112878606
S07474,L0017,0.34529785645042366
S07474,L0004,0.42468893328828106
S07474,L0008,0.4052964146517098
S07475,L0065,0.5259128808878549
S07475,L0066,0.26584768481852217
S07475,L0048,0.33942370678457423
S07476,L0028,0.2535965981427287
S07476,L0063,0.3364303298239528
S07476,L0004,0.47019652429811787
S07477,L0054,0.32385347043478085
S07477,L0098,0.2973341250541689
S07477,L0068,0.32102312229673396
S07478,L0083,0.6472072578391079
S07478,L0034,0.437611581521414
S07478,L0082,0.568544654556082
S07479,L0059,0.436359757974093
S07479,L0094,0.5610304905608873
S07479,L0041,0.32161262842035054
S07480,L0005,0.45622184308037683
S07480,L0068,0.21908073325646857
S07480,L0080,0.5059851849873936
S07481,L0082,0.549123884886184
S07481,L0098,0.49803035234876286
S07481,L0009,0.5414285247365201
S07482,L0034,0.3297441174594756
S07482,L0057,0.4564160892908848
S07482,L0073,0.4589666510886664
S07483,L0031,0.4592614547349931
S07483,L0090,0.3724810550939495
S07483,L0034,0.3661241848613828
S07484,L0036,0.38399746808542634
S07484,L0005,0.5747458971537285
S07484,L0034,0.4131105761644112
S07485,L0021,0.41736129064790384
S07485,L0049,0.406351142930046
S07485,L0055,0.511213437425284
S07486,L0056,0.29529990766334874
S07486,L0053,0.5299111169861741
S07486,L0024,0.3422484652711241
S07487,L0031,0.4456157386265078
S07487,L0091,0.5632264938377228
S07487,L0068,0.4043075843487055
S07488,L0047,0.29537352356923563
S07488,L0010,0.21950868507878418
S07488,L0063,0.41727839141027856
S07489,L0019,0.4630169222175626
S07489,L0090,0.5118756258034411
S07489,L0080,0.5362252810204149
S07490,L0027,0.3983584830021131
S07490,L0063,0.4604620005622405
S07490,L0038,0.3544881640844812
S07491,L0067,0.35695752654257085
S07491,L0064,0.35823087840770157
S07491,L0022,0.44105666333312676
S07492,L0089,0.5288286704714286
S07492,L0098,0.516893123710067
S07492,L0071,0.5528181882819435
S07493,L0097,0.4156044913115107
S07493,L0061,0.48304904250214153
S07493,L0008,0.381761187993879
S07494,L0100,0.3255294527066929
S07494,L0096,0.41566588043554203
S07494,L0084,0.5387142200579147
S07495,L0039,0.13658327409150373
S07495,L0036,0.15488075753139902
S07495,L0082,0.2051168872616175
S07496,L0066,0.30920993905543226
S07496,L0078,0.3701498024547354
S07496,L0038,0.3912166838414811
S07497,L0091,0.7361637257316443
S07497,L0013,0.6760056307032707
S07497,L0086,0.4940884690431903
S07498,L0019,0.26766023919570214
S07498,L0026,0.3240527264085053
S07498,L0028,0.2963102916903028
S07499,L0051,0.27295005424203655
S07499,L0004,0.29488503313752984
S07499,L0054,0.29805683158378493
S07500,L0019,0.4157238262283872
S07500,L0022,0.5310740687680353
S07500,L0097,0.5135876263641654
S07501,L0099,0.3586813024101789
S07501,L0084,0.31556206357156164
S07501,L0097,0.35378685877856053
S07502,L0031,0.2936104964802047
S07502,L0086,0.42731887646189154
S07502,L0068,0.45662146669361203
S07503,L0042,0.3977943266618373
S07503,L0002,0.4356916797416184
S07503,L0061,0.5481659840421919
S07504,L0023,0.37789190522444543
S07504,L0008,0.4574885488315373
S07504,L0082,0.45183180085519975
S07505,L0036,0.3924418117833893
S07505,L0071,0.34364178427185094
S07505,L0096,0.3820099460712218
S07506,L0045,0.5165003321694932
S07506,L0068,0.4604576371211476
S07506,L0010,0.27600772162440584
S07507,L0041,0.4265290668480318
S07507,L0093,0.5095728957284567
S07507,L0045,0.4734162220361376
S07508,L0032,0.5682737133491805
S07508,L0057,0.5514623052921693
S07508,L0017,0.4729217747196456
S07509,L0045,0.6242029137231194
S07509,L0078,0.5447358932546046
S07509,L0062,0.5592459589983966
S07510,L0049,0.318331133416549
S07510,L0010,0.34489580014782956
S07510,L0044,0.4297355442380054
S07511,L0017,0.4739745455136305
S07511,L0059,0.388835096496468
S07511,L0048,0.3784622423020831
S07512,L0032,0.5673227254788158
S07512,L0057,0.4923902379911106
S07512,L0039,0.3915392109147186
S07513,L0040,0.3809117566466981
S07513,L0034,0.29185487630789353
S07513,L0032,0.3718119951138952
S07514,L0063,0.6428476278930088
S07514,L0021,0.43856974895483025
S07514,L0085,0.4706854214604813
S07515,L0042,0.31036510729858713
S07515,L0028,0.3514492348215742
S07515,L0058,0.3615284508014278
S07516,L0065,0.2839179510616324
S07516,L0004,0.2566876194841181
S07516,L0085,0.3425160226287975
S07517,L0008,0.5092875627875965
S07517,L0085,0.5603071077213476
S07517,L0070,0.48176143870852284
S07518,L0019,0.19070818566579203
S07518,L0042,0.16943736753347607
S07518,L0034,0.18082864235464627
S07519,L0082,0.3916072239375729
S07519,L0051,0.324366070272395
S07519,L0013,0.5495438173018241
S07520,L0017,0.33115938080006313
S07520,L0081,0.21078231298256297
S07520,L0069,0.49788015313908485
S07521,L0088,0.5012645531847197
S07521,L0059,0.42209821546462495
