scene,listener,haspi
S07291,L0057,0.043129935195144686
S07291,L0032,0.04363222110773951
S07292,L0008,0.5858213925595948
S07292,L0004,0.5649504088941014
S07292,L0078,0.4469518920153852
S07293,L0076,0.007816872751240806
S07293,L0012,0.007281888731205061
S07293,L0091,0.010281482131643765
S07294,L0084,0.18521183881468836
S07294,L0009,0.19640077651399968
S07294,L0023,0.22487599619761361
S07295,L0098,0.4459818883349972
S07295,L0074,0.40332151799784677
S07295,L0090,0.19856855592670763
S07296,L0023,0.0309154623954375
S07296,L0090,0.03951334403200629
S07296,L0044,0.024644785168142096
S07297,L0013,0.1085530294488939
S07297,L0051,0.2830920766534504
S07297,L0059,0.059332719636909385
S07298,L0022,0.009772511148467116
S07298,L0074,0.00871676303183339
S07298,L0062,0.008219002452432128
S07299,L0008,0.06936738755199244
S07299,L0056,0.040415905309692
S07299,L0017,0.1680051588376114
S07300,L0015,0.6029694895577733
S07300,L0097,0.6826863399409022
S07300,L0019,0.6787172307554141
S07301,L0053,0.37757159117936334
S07301,L0092,0.24892444615419124
S07301,L0061,0.3537077640284687
S07302,L0031,0.9558972659486565
S07302,L0001,0.9644028150587053
S07302,L0076,0.9653727996515049
S07303,L0066,0.5145602928084161
S07303,L0099,0.5575807249041423
S07303,L0036,0.38881763581796797
S07304,L0014,0.14878640649931632
S07304,L0068,0.13125604953568099
S07304,L0045,0.3014035878065204
S07305,L0078,0.13325932783574365
S07305,L0070,0.32199778766288734
S07305,L0080,0.26686685519941444
S07306,L0063,0.5623232638627462
S07306,L0024,0.5482613453447069
S07306,L0069,0.6394037422926033
S07307,L0035,0.2965583592774985
S07307,L0069,0.5599252647223558
S07307,L0098,0.24489543157003665
S07308,L0032,0.01727534983581967
S07308,L0045,0.029723951537248845
S07308,L0012,0.02346917686617332
S07309,L0023,0.15324499386669646
S07309,L0074,0.1444350187398767
S07309,L0055,0.058419712390930585
S07310,L0061,0.5652977486535127
S07310,L0049,0.1142151904988232
S07310,L0072,0.47088956389141967
S07311,L0057,0.4860893109351117
S07311,L0041,0.47424595692377347
S07311,L0027,0.5351270973385283
S07312,L0074,0.14989276499692225
S07312,L0022,0.14847034319249983
S07312,L0057,0.172559328604852
S07313,L0038,0.006153192124742303
S07313,L0080,0.005759374201209909
S07313,L0026,0.007803427327004175
S07314,L0015,0.02291620217064693
S07314,L0085,0.018502930810925182
S07314,L0093,0.024528813997892886
S07315,L0095,0.7928098790316265
S07315,L0071,0.8947309379511658
S07315,L0054,0.5543196987395673
S07316,L0029,0.6022140840684329
S07316,L0014,0.5003866219610128
S07316,L0054,0.512999625463971
S07317,L0027,0.30926869452698574
S07317,L0045,0.19452642686129612
S07317,L0059,0.19326844613432967
S07318,L0019,0.049415806278768556
S07318,L0063,0.0561964070053501
S07318,L0055,0.07034393424336739
S07319,L0055,0.012467872543126021
S07319,L0053,0.021619309682066313
S07319,L0056,0.026528623469632383
S07320,L0001,0.7655737634353361
S07320,L0032,0.8727692312812373
S07320,L0051,0.7421631916787949
S07321,L0099,0.4595777502403511
S07321,L0031,0.3955867860604271
S07321,L0028,0.5345839689315182
S07322,L0089,0.07092833649309009
S07322,L0027,0.097788206746013
S07322,L0076,0.035405471558443265
S07323,L0040,0.5252400926010218
S07323,L0013,0.6171355906433235
S07323,L0084,0.6015143353931196
S07324,L0044,0.5318876324255869
S07324,L0017,0.6809468319907044
S07324,L0009,0.5500602867347885
S07325,L0063,0.3362520212152851
S07325,L0014,0.400666624869821
S07325,L0065,0.22671070978045882
S07326,L0074,0.11363185969486798
S07326,L0078,0.10456760079111518
S07326,L0024,0.18687191473583495
S07327,L0024,0.2218648974400411
S07327,L0010,0.36402290397175424
S07327,L0019,0.24139573851898113
S07328,L0026,0.2501519441172536
S07328,L0098,0.1813704221939567
S07328,L0021,0.2725082770186548
S07329,L0066,0.05824086750529155
S07329,L0095,0.014326307599204459
S07329,L0015,0.04908976971996673
S07330,L0048,0.01105724333578074
S07330,L0013,0.01156598910510661
S07330,L0091,0.01308534026263495
S07331,L0092,0.04532041511640167
S07331,L0015,0.052880000683912284
S07331,L0036,0.022997130720383875
S07332,L0051,0.2641046396017003
S07332,L0066,0.05242486024525534
S07332,L0029,0.2544219408817993
S07333,L0084,0.024050924218821657
S07333,L0072,0.013255628615602054
S07333,L0045,0.022943116603387385
S07334,L0057,0.7160639851230785
S07334,L0098,0.7846979222992484
S07334,L0029,0.23416719822703308
S07335,L0100,0.08458061626921479
S07335,L0066,0.02725136426307039
S07335,L0044,0.020742592527161288
S07336,L0029,0.2952836154279261
S07336,L0027,0.3912294072646889
S07336,L0013,0.5575281376666995
S07337,L0036,0.19353876301446196
S07337,L0099,0.17858271844821955
S07337,L0083,0.16248583344093978
S07338,L0059,0.15462861114264526
S07338,L0073,0.12555821009239737
S07338,L0014,0.11134721083695984
S07339,L0056,0.1368136187153602
S07339,L0083,0.11171647901806858
S07339,L0069,0.07727710831295355
S07340,L0051,0.06688367607341039
S07340,L0073,0.18807168418102932
S07340,L0010,0.07578171091459658
S07341,L0023,0.6172415662249294
S07341,L0058,0.21600412180974007
S07341,L0029,0.35903688967889275
S07342,L0080,0.0408892323043061
S07342,L0038,0.018671722544157318
S07342,L0039,0.02881545520314681
S07343,L0011,0.026498185787839492
S07343,L0022,0.02933095935948401
S07343,L0071,0.022716912163340503
S07344,L0070,0.7337242021795988
S07344,L0015,0.8734722750265835
S07344,L0061,0.9164551151782689
S07345,L0038,0.48695620479234086
S07345,L0021,0.5461717440174236
S07345,L0055,0.5401068632555791
S07346,L0023,0.012831115125538518
S07346,L0034,0.009481211149082246
S07346,L0040,0.01157411639680513
S07347,L0096,0.4929148735300379
S07347,L0088,0.6601840414544227
S07347,L0054,0.4052498042065594
S07348,L0080,0.6601941241057374
S07348,L0057,0.6557151069553564
S07348,L0093,0.6873878435051252
S07349,L0099,0.31319981553410825
S07349,L0077,0.13145800056070855
S07349,L0081,0.23226998355164646
S07350,L0045,0.01591671560391445
S07350,L0049,0.006001879654760413
S07350,L0003,0.005485153710921103
S07351,L0097,0.6379696068747908
S07351,L0031,0.6487871673383518
S07351,L0045,0.6536857659697562
S07352,L0034,0.009758093463268832
S07352,L0081,0.010608008220015739
S07352,L0088,0.02194885124267342
S07353,L0019,0.06178069084116512
S07353,L0053,0.16164867469110372
S07353,L0071,0.21888407176957433
S07354,L0029,0.10666101832995219
S07354,L0019,0.0898324558231705
S07354,L0009,0.14423705767235226
S07355,L0073,0.11625192030920112
S07355,L0084,0.26080698080450393
S07355,L0089,0.03566290304821992
S07356,L0096,0.8188953990064769
S07356,L0090,0.8369838985802945
S07356,L0086,0.7122323679714473
S07357,L0063,0.43206993045894
S07357,L0068,0.43154564515951854
S07357,L0054,0.2341341011177629
S07358,L0095,0.22693668115465163
S07358,L0057,0.1917703471266772
S07358,L0039,0.12741862703607695
S07359,L0056,0.016666975474989198
S07359,L0080,0.006322966393635784
S07359,L0024,0.01645147136950344
S07360,L0083,0.9451375963253497
S07360,L0004,0.9204262553755842
S07360,L0077,0.9205437091641855
S07361,L0023,0.07804074549863034
S07361,L0001,0.09795717305848839
S07361,L0013,0.08745595101307702
S07362,L0089,0.8031838168070071
S07362,L0003,0.8278113324203491
S07362,L0023,0.9332151741304923
S07363,L0019,0.005583386789898018
S07363,L0010,0.007109144537235802
S07363,L0055,0.004842805792852682
S07364,L0053,0.6393416827250784
S07364,L0032,0.8172821508994904
S07364,L0011,0.20035196413992518
S07365,L0009,0.07566539088735891
S07365,L0039,0.25523200797168366
S07365,L0029,0.04366669071593824
S07366,L0061,0.16018107658041345
S07366,L0064,0.02087970875950373
S07366,L0084,0.04681295320006661
S07367,L0097,0.22813560331942162
S07367,L0062,0.10311781691091663
S07367,L0068,0.23687884200734
S07368,L0035,0.9222640810599141
S07368,L0065,0.9410032755526113
S07368,L0008,0.9413487876590219
S07369,L0094,0.6745655121988903
S07369,L0038,0.5947458568666675
S07369,L0090,0.5351301206106672
S07370,L0001,0.2598474845438724
S07370,L0072,0.19702897244873538
S07370,L0002,0.2108549760074
S07371,L0068,0.037131688023213136
S07371,L0026,0.02665685739064629
S07371,L0034,0.029817660299448486
S07372,L0011,0.01572147798457946
S07372,L0092,0.012314474671441821
S07372,L0099,0.023668913106285352
S07373,L0022,0.4797240196189184
S07373,L0054,0.3212710546156642
S07373,L0047,0.31093112349439417
S07374,L0049,0.6124089473842617
S07374,L0072,0.7618309848997683
S07374,L0057,0.8589150217141059
S07375,L0084,0.6076896572748032
S07375,L0067,0.39927191195273
S07375,L0078,0.5358749081979925
S07376,L0056,0.17201295202946662
S07376,L0045,0.04802746500527521
S07376,L0083,0.21833278990328406
S07377,L0051,0.013308420363856925
S07377,L0071,0.014261658098218673
S07377,L0085,0.011534540464685552
S07378,L0056,0.006171403199501931
S07378,L0066,0.007365963542403398
S07378,L0047,0.007378099187481936
S07379,L0002,0.4441508639572171
S07379,L0036,0.49547508274835905
S07379,L0074,0.3401073082988421
S07380,L0051,0.026484718862461207
S07380,L0066,0.0172206215239349
S07380,L0069,0.022466097541372375
S07381,L0022,0.01187947073619645
S07381,L0029,0.01299057132622726
S07381,L0077,0.015172679742457375
S07382,L0032,0.00982827365020507
S07382,L0028,0.011738072121238462
S07382,L0097,0.006135025881064405
S07383,L0032,0.09907591939465657
S07383,L0012,0.027587908062895176
S07383,L0045,0.19579249386555736
S07384,L0081,0.01786294216509513
S07384,L0027,0.021822486091849405
S07384,L0093,0.011216189813290367
S07385,L0031,0.010883461174558018
S07385,L0078,0.012779853585004183
S07385,L0021,0.03201296232269879
S07386,L0077,0.6498620558406321
S07386,L0041,0.5954285606922993
S07386,L0070,0.6692582014724774
S07387,L0031,0.005110843702864683
S07387,L0019,0.00558072058705935
S07387,L0009,0.005819392009238139
S07388,L0083,0.5532542032014925
S07388,L0005,0.4813941329136591
S07388,L0014,0.42994320645086054
S07389,L0015,0.4253713343902915
S07389,L0093,0.4854292852187012
S07389,L0023,0.3898968820366845
S07390,L0024,0.1198038251812649
S07390,L0090,0.23406296126682746
S07390,L0035,0.0684024371186174
S07391,L0100,0.7509695880892951
S07391,L0059,0.6991316339884468
S07391,L0061,0.719959259155147
S07392,L0015,0.03460993510539887
S07392,L0063,0.04188127971596371
S07392,L0078,0.018083568269476564
S07393,L0022,0.03261053209341994
S07393,L0056,0.017841286367300903
S07393,L0091,0.05106593827278618
S07394,L0083,0.021755364484707104
S07394,L0035,0.02308237226478877
S07394,L0095,0.02279058930811121
S07395,L0038,0.030915378051684577
S07395,L0094,0.05723807297093543
S07395,L0090,0.08874059713649778
S07396,L0071,0.17205043691887867
S07396,L0095,0.03603870132073372
S07396,L0048,0.04078839653486104
S07397,L0015,0.8543629939580759
S07397,L0023,0.8401319615415456
S07397,L0068,0.8769933489865768
S07398,L0015,0.19455817475291223
S07398,L0032,0.12130206728812777
S07398,L0022,0.2806538084514031
S07399,L0029,0.023891952136959632
S07399,L0045,0.026308206138973198
S07399,L0047,0.027042856163122037
S07400,L0055,0.6631468746380937
S07400,L0028,0.6584209887428274
S07400,L0072,0.4670903021867695
S07401,L0057,0.14884771339181505
S07401,L0086,0.09581025137991307
S07401,L0015,0.17438482053186583
S07402,L0014,0.14047687451753302
S07402,L0065,0.3353999087176027
S07402,L0002,0.21287570516208731
S07403,L0010,0.5089434245115356
S07403,L0032,0.6987784498108021
S07403,L0057,0.6209096868084347
S07404,L0070,0.0435911290743767
S07404,L0041,0.016323253865132427
S07404,L0056,0.061081595921895764
S07405,L0069,0.027121163886663836
S07405,L0093,0.024720932594705442
S07405,L0021,0.016207133161337685
S07406,L0056,0.006276413230366654
S07406,L0011,0.0059798264173555864
S07406,L0077,0.0065302388872816
S07407,L0095,0.2916547218005731
S07407,L0080,0.23034091245820537
S07407,L0051,0.06923295106610967
S07408,L0041,0.29491225856224823
S07408,L0064,0.27353413810664856
S07408,L0010,0.1407828639800083
S07409,L0058,0.33855603275917806
S07409,L0056,0.3957232550887745
S07409,L0028,0.4796627075825862
S07410,L0014,0.04243204095209078
S07410,L0089,0.030958628701459805
S07410,L0047,0.04156402692362236
S07411,L0073,0.03332192856137946
S07411,L0001,0.022379247541022322
S07411,L0097,0.039563749553603034
S07412,L0098,0.4619839724253111
S07412,L0027,0.3142492882725009
S07412,L0024,0.4539874180066243
S07413,L0089,0.04444804375190024
S07413,L0090,0.03532005065776626
S07413,L0057,0.03355975246158162
S07414,L0073,0.16415992488659348
S07414,L0011,0.05814687970934722
S07414,L0064,0.09945866844103471
S07415,L0045,0.30834428523260465
S07415,L0074,0.28568432487107
S07415,L0048,0.3527197625537924
S07416,L0004,0.6962180234946715
S07416,L0066,0.7161325294940355
S07416,L0073,0.5650347315877049
S07417,L0019,0.05729532327355021
S07417,L0022,0.1757764218760388
S07417,L0051,0.0826135367167249
S07418,L0056,0.5197600956729802
S07418,L0051,0.5421446208987607
S07418,L0095,0.5380205267047663
S07419,L0026,0.058852219355165526
S07419,L0078,0.03356412244234673
S07419,L0071,0.022008781820173223
S07420,L0001,0.6138948992598623
S07420,L0095,0.4323426514908054
S07420,L0055,0.5291874667086464
S07421,L0026,0.7238229134148335
S07421,L0068,0.8406392293949627
S07421,L0004,0.8505599280045627
S07422,L0051,0.013285498245553412
S07422,L0029,0.010354603222371658
S07422,L0091,0.011502335375155754
S07423,L0027,0.5889021225777452
S07423,L0013,0.5401274828832539
S07423,L0068,0.5819213761298646
S07424,L0082,0.1987274284769235
S07424,L0072,0.26645359806962565
S07424,L0085,0.028290644316460795
S07425,L0100,0.008485869774101864
S07425,L0023,0.007025104779124726
S07425,L0068,0.007047577766059415
S07426,L0057,0.4158733759995947
S07426,L0022,0.5205523748153331
S07426,L0089,0.3481279497608599
S07427,L0061,0.022193291134356512
S07427,L0093,0.01916406169313786
S07427,L0028,0.01712941147950592
S07428,L0013,0.6068832125791861
S07428,L0014,0.4734059082214445
S07428,L0041,0.6905029095203217
S07429,L0019,0.2114586193985294
S07429,L0034,0.3249055980360058
S07429,L0077,0.3216011932278397
S07430,L0032,0.34083220386647206
S07430,L0004,0.4753826524234552
S07430,L0063,0.40872266752792197
S07431,L0056,0.10686349425418684
S07431,L0044,0.17888446977611838
S07431,L0059,0.08265182697895088
S07432,L0093,0.04558555899392218
S07432,L0042,0.0611998629144611
S07432,L0071,0.025281294833218133
S07433,L0083,0.25963565424864143
S07433,L0005,0.4468056759381971
S07433,L0053,0.4022998909911883
S07434,L0072,0.3037537438372008
S07434,L0070,0.30004593763694287
S07434,L0038,0.22419475077842285
S07435,L0076,0.8823651296749747
S07435,L0002,0.8966531358544363
S07435,L0083,0.7928661315003436
S07436,L0094,0.49044381150331134
S07436,L0065,0.5215396902085121
S07436,L0057,0.5631685906286243
S07437,L0036,0.2863686606095311
S07437,L0090,0.5735112391400732
S07437,L0058,0.50160306526172
S07438,L0049,0.38479156721623564
S07438,L0027,0.5299693957273761
S07438,L0029,0.5752658796107765
S07439,L0047,0.11013954628761566
S07439,L0034,0.06269738390384694
S07439,L0021,0.035037567099344434
S07440,L0059,0.34395255478133324
S07440,L0063,0.1145188203902025
S07440,L0026,0.08846268448157385
S07441,L0051,0.02104068038231269
S07441,L0042,0.017184829864739706
S07441,L0097,0.00730917977838953
S07442,L0028,0.28900365754545154
S07442,L0066,0.18201338127636865
S07442,L0004,0.1408954408861907
S07443,L0012,0.5918183006782717
S07443,L0031,0.7018308424479031
S07443,L0064,0.5206849382161899
S07444,L0067,0.7552435112883474
S07444,L0013,0.9038526434622373
S07444,L0012,0.8317547696026895
S07445,L0090,0.27352825518773605
S07445,L0041,0.11122749014134435
S07445,L0085,0.20739147980727068
S07446,L0011,0.008111812992053158
S07446,L0036,0.012642621467072977
S07446,L0055,0.01295484164888495
S07447,L0072,0.6562503337415574
S07447,L0089,0.06947776579965331
S07447,L0095,0.13080538890008284
S07448,L0015,0.282981570722336
S07448,L0028,0.5199432306898765
S07448,L0027,0.46904953786033265
S07449,L0095,0.03934610775412382
S07449,L0093,0.020171151770408808
S07449,L0009,0.02592355338890745
S07450,L0071,0.024106827466839724
S07450,L0044,0.03734111215675997
S07450,L0036,0.03578466585468676
S07451,L0085,0.489715858485837
S07451,L0010,0.21637416289792674
S07451,L0080,0.6519698238951666
S07452,L0012,0.0963715978796723
S07452,L0003,0.33396244880504
S07452,L0009,0.3244679650695792
S07453,L0094,0.43296827041049263
S07453,L0032,0.35414806965926127
S07453,L0028,0.4507778557267994
S07454,L0080,0.7593911889539919
S07454,L0034,0.6487091027230942
S07454,L0083,0.8986366023314427
S07455,L0049,0.40519483329174616
S07455,L0091,0.3724516462169082
S07455,L0090,0.21669650311989372
S07456,L0014,0.008830332662642673
S07456,L0026,0.01066374291682617
S07456,L0062,0.008576279152896027
S07457,L0086,0.5101729181142836
S07457,L0001,0.44223234390387367
S07457,L0097,0.5915481408825096
S07458,L0056,0.3662830557316588
S07458,L0053,0.36820372970827525
S07458,L0086,0.14268302733583568
S07459,L0038,0.010401649874524646
S07459,L0092,0.0507589264403088
S07459,L0051,0.03202118748296843
S07460,L0002,0.01007216342584503
S07460,L0091,0.006346714873785597
S07460,L0067,0.01540521028320366
S07461,L0059,0.7100326186052439
S07461,L0012,0.5284546967251647
S07461,L0056,0.5027785479309815
S07462,L0047,0.2906820774690262
S07462,L0058,0.4078564802927348
S07462,L0015,0.3426680699429641
S07463,L0051,0.4905867327192436
S07463,L0090,0.3452231280281684
S07463,L0026,0.4889463487876338
S07464,L0059,0.3446341358780378
S07464,L0005,0.07757879097725677
S07464,L0002,0.284047687040621
S07465,L0100,0.5241760652721378
S07465,L0094,0.5724336986581324
S07465,L0066,0.5520332104861042
S07466,L0002,0.005971573123881407
S07466,L0070,0.005527137976551895
S07466,L0039,0.006175453189989122
S07467,L0070,0.01596746067718794
S07467,L0090,0.009264668684367941
S07467,L0074,0.031083624958625836
S07468,L0049,0.3142234754302335
S07468,L0001,0.2327638313829577
S07468,L0029,0.49342884193292186
S07469,L0091,0.6302695412441337
S07469,L0073,0.627095901355099
S07469,L0085,0.6544938071649495
S07470,L0011,0.756329792578977
S07470,L0100,0.7381235766610552
S07470,L0002,0.7346978002785836
S07471,L0008,0.49510327205179294
S07471,L0014,0.46994239834427626
S07471,L0022,0.45073342540822897
S07472,L0065,0.4026148039466962
S07472,L0064,0.038167764704007574
S07472,L0094,0.4440572348688822
S07473,L0029,0.013447044505437626
S07473,L0038,0.011718451283023307
S07473,L0088,0.009677906013135899
S07474,L0017,0.036973379972533145
S07474,L0004,0.04497233933275459
S07474,L0008,0.03248942722890084
S07475,L0065,0.32318244587546724
S07475,L0066,0.22964482065723069
S07475,L0048,0.20894676840063203
S07476,L0028,0.6064768300312814
S07476,L0063,0.5578866402459656
S07476,L0004,0.5854686126216
S07477,L0054,0.06524631302531025
S07477,L0098,0.12552648712312015
S07477,L0068,0.11271985168530713
S07478,L0083,0.5113693197760183
S07478,L0034,0.4816741941100442
S07478,L0082,0.5239619639073008
S07479,L0059,0.03197526551062215
S07479,L0094,0.08219801939585267
S07479,L0041,0.03470816262501833
S07480,L0005,0.15194445319164018
S07480,L0068,0.10745999484517851
S07480,L0080,0.14088274749870203
S07481,L0082,0.060841281339327646
S07481,L0098,0.03145615800736701
S07481,L0009,0.060109353405536435
S07482,L0034,0.055526016635779184
S07482,L0057,0.07075860335250063
S07482,L0073,0.025982124331902105
S07483,L0031,0.4807440077921907
S07483,L0090,0.3766777680252725
S07483,L0034,0.3668306938107693
S07484,L0036,0.38539627192758674
S07484,L0005,0.27946723539064566
S07484,L0034,0.4016347733064669
S07485,L0021,0.012919743600297523
S07485,L0049,0.011371149402587597
S07485,L0055,0.008747173130281113
S07486,L0056,0.03799258239080388
S07486,L0053,0.06379591140680331
S07486,L0024,0.056179215566807154
S07487,L0031,0.3341492995662748
S07487,L0091,0.29562442663021166
S07487,L0068,0.3300001060492011
S07488,L0047,0.301147360932545
S07488,L0010,0.0777037192422707
S07488,L0063,0.2974898430723296
S07489,L0019,0.7685528000276362
S07489,L0090,0.8913040838946572
S07489,L0080,0.9161281015476935
S07490,L0027,0.01089388421369018
S07490,L0063,0.019623177355538975
S07490,L0038,0.009955572110447088
S07491,L0067,0.05212539562638259
S07491,L0064,0.04976831358582813
S07491,L0022,0.3498474736695342
S07492,L0089,0.1836417638707222
S07492,L0098,0.2677284204959402
S07492,L0071,0.15360224740164807
S07493,L0097,0.7295381238147322
S07493,L0061,0.9093533109383372
S07493,L0008,0.7694858330494277
S07494,L0100,0.4126566497391178
S07494,L0096,0.7537587122994248
S07494,L0084,0.6764267348233902
S07495,L0039,0.04662495353525767
S07495,L0036,0.07044249584229781
S07495,L0082,0.04157645468920038
S07496,L0066,0.01568010990291149
S07496,L0078,0.04437966344186171
S07496,L0038,0.06299632268657299
S07497,L0091,0.4045515673593029
S07497,L0013,0.3072619115393018
S07497,L0086,0.10404892302465386
S07498,L0019,0.02617465993794176
S07498,L0026,0.03145390695118989
S07498,L0028,0.11935513965730028
S07499,L0051,0.19837825107236487
S07499,L0004,0.4012022991604733
S07499,L0054,0.4270582039629311
S07500,L0019,0.34455335463769576
S07500,L0022,0.3372413450537452
S07500,L0097,0.25378819908522116
S07501,L0099,0.5244035253029373
S07501,L0084,0.6392333914271321
S07501,L0097,0.5952856659520409
S07502,L0031,0.01385949423095992
S07502,L0086,0.010089379302392289
S07502,L0068,0.016703753208353603
S07503,L0042,0.34935178175245446
S07503,L0002,0.4635463155879619
S07503,L0061,0.27955774119403554
S07504,L0023,0.1288136607870095
S07504,L0008,0.28829227022129755
S07504,L0082,0.2660230830280503
S07505,L0036,0.17147761280048676
S07505,L0071,0.18642551390672274
S07505,L0096,0.30678132134920466
S07506,L0045,0.34693950721211575
S07506,L0068,0.1791530844942666
S07506,L0010,0.022706784503615622
S07507,L0041,0.7658693427056732
S07507,L0093,0.7364557968580359
S07507,L0045,0.6510745406013523
S07508,L0032,0.5178532036299759
S07508,L0057,0.6474250789946256
S07508,L0017,0.5913739078884892
S07509,L0045,0.28998072495305655
S07509,L0078,0.3819216369531714
S07509,L0062,0.2617062994365468
S07510,L0049,0.0619883024568165
S07510,L0010,0.06366382082580822
S07510,L0044,0.12345153746352289
S07511,L0017,0.3384998857222821
S07511,L0059,0.5427394567514854
S07511,L0048,0.3273095282566272
S07512,L0032,0.018719861590340513
S07512,L0057,0.015128921861972367
S07512,L0039,0.018125643245442892
S07513,L0040,0.0410943233741521
S07513,L0034,0.036473354151472896
S07513,L0032,0.024351385607874768
S07514,L0063,0.3658734377624434
S07514,L0021,0.2608615505451283
S07514,L0085,0.34568602422338657
S07515,L0042,0.013230853023122048
S07515,L0028,0.01973667021137702
S07515,L0058,0.013800807445002065
S07516,L0065,0.0755908495465814
S07516,L0004,0.024279966671486047
S07516,L0085,0.013161645162521897
S07517,L0008,0.2736965007940577
S07517,L0085,0.07142955059402502
S07517,L0070,0.24827326712296494
S07518,L0019,0.005063526639898927
S07518,L0042,0.0067525049147544435
S07518,L0034,0.005841576394934824
S07519,L0082,0.011648092708877547
S07519,L0051,0.006094619248791935
S07519,L0013,0.012172817248544132
S07520,L0017,0.021363411920100082
S07520,L0081,0.028830983727078423
S07520,L0069,0.04808109866219856
S07521,L0088,0.6432998451966885
S07521,L0059,0.6207086786816661
S07521,L0029,0.02564011013780405
S07522,L0024,0.18260189370699095
S07522,L0021,0.12559561303987413
S07522,L0048,0.21064725786713712
S07523,L0049,0.031161057618087018
S07523,L0029,0.04299559337740817
S07523,L0078,0.326829965002808
S07524,L0049,0.17786630044007426
S07524,L0041,0.4690995684835578
S07524,L0085,0.3048840549521689
S07525,L0092,0.0074150622741520665
S07525,L0040,0.007977466747737352
S07525,L0012,0.009377750187784771
S07526,L0077,0.46941517584905823
S07526,L0032,0.32440555590605025
S07526,L0059,0.5352090334646559
S07527,L0069,0.017313358789492094
S07527,L0045,0.010393446228139069
S07527,L0055,0.048367784951155644
S07528,L0017,0.6446444307052345
S07528,L0023,0.6119220075279568
S07528,L0074,0.6011431918739388
S07529,L0098,0.14575489561269342
S07529,L0058,0.15363079603578206
S07529,L0081,0.12135780396220378
S07530,L0022,0.03606509486808257
S07530,L0011,0.01937547568400853
S07530,L0073,0.027325715778567374
S07531,L0066,0.009713451441254711
S07531,L0077,0.005980439733469121
S07531,L0054,0.016086152309055
S07532,L0096,0.1988543633597624
S07532,L0053,0.2336764669850235
S07532,L0077,0.25635183037263304
S07533,L0024,0.5642610254168094
S07533,L0048,0.3784747063132003
S07533,L0008,0.5786955083697631
S07534,L0067,0.5068161505662857
S07534,L0011,0.5832776426416324
S07534,L0074,0.4537263011521711
S07535,L0093,0.06872910559775679
S07535,L0029,0.04287773486204459
S07535,L0011,0.03844006761387093
S07536,L0019,0.06599321861966168
S07536,L0065,0.008872824794779011
S07536,L0039,0.05262830352477427
S07537,L0049,0.03626623490256582
S07537,L0098,0.2844363488724594
S07537,L0017,0.717317440009172
S07538,L0069,0.5332112677515808
S07538,L0098,0.4148052601896096
S07538,L0092,0.1443563131283958
S07539,L0049,0.16708076407669084
S07539,L0086,0.24569450768940604
S07539,L0004,0.28600958212886174
S07540,L0090,0.020364379875180003
S07540,L0009,0.040695179011940474
S07540,L0066,0.056168357583220405
S07541,L0067,0.06762821448265185
S07541,L0084,0.10977775613890989
S07541,L0062,0.04636314166288131
S07542,L0039,0.02439995592023328
S07542,L0041,0.054405117271923896
S07542,L0027,0.07627792928926226
S07543,L0017,0.2866546432742474
S07543,L0019,0.2627793469726138
S07543,L0085,0.285921716551569
S07544,L0095,0.3763408980143102
S07544,L0024,0.3362893641205096
S07544,L0049,0.3134818360296903
S07545,L0059,0.45470086697358353
S07545,L0078,0.5700019378538868
S07545,L0082,0.37747258844119624
S07546,L0041,0.008987283543229335
S07546,L0070,0.006629328518768033
S07546,L0026,0.013803567479686193
S07547,L0094,0.35821749976777695
S07547,L0031,0.2968469818009931
S07547,L0057,0.162808937676781
S07548,L0031,0.8601968560925657
S07548,L0003,0.7849199102002854
S07548,L0056,0.8671741454847903
S07549,L0026,0.01958110788846605
S07549,L0017,0.12039196242182738
S07549,L0082,0.11259378115135324
S07550,L0054,0.589646472640282
S07550,L0095,0.401290580709254
S07550,L0041,0.565067044813128
S07551,L0017,0.6171847977261262
S07551,L0089,0.6131890867830138
S07551,L0077,0.750135813687357
S07552,L0083,0.5661906809582847
S07552,L0096,0.33970048590381535
S07552,L0080,0.4537864711140917
S07553,L0048,0.05744783600627151
S07553,L0056,0.03236955825090866
S07553,L0096,0.030341382722872245
S07554,L0014,0.036680772726550445
S07554,L0035,0.035575455240182095
S07554,L0008,0.12199017506492622
S07555,L0099,0.15079158661154252
S07555,L0066,0.12396434797277955
S07555,L0044,0.08001246181196645
S07556,L0082,0.011487961847602125
S07556,L0057,0.019079569373024238
S07556,L0038,0.01715177667510697
S07557,L0093,0.07111165857918914
S07557,L0057,0.05430032028414034
S07557,L0044,0.032659061043297695
S07558,L0011,0.5827570290179666
S07558,L0072,0.4362716132356978
S07558,L0022,0.3759501045235975
S07559,L0005,0.006381354593575837
S07559,L0015,0.012222786549636254
S07559,L0071,0.008129337051841904
S07560,L0047,0.44860851614624636
S07560,L0056,0.5048739976246498
S07560,L0042,0.4495283278579127
S07561,L0071,0.548823835894126
S07561,L0003,0.5433042298757336
S07561,L0057,0.5144363929304083
S07562,L0055,0.03507797680935706
S07562,L0099,0.05917258144410675
S07562,L0041,0.10351732828985237
S07563,L0059,0.2800093383999157
S07563,L0061,0.400605745569265
S07563,L0063,0.2999058462477446
S07564,L0034,0.1309526573002384
S07564,L0003,0.14966232657558756
S07564,L0065,0.32249383612347904
S07565,L0098,0.19205939728169688
S07565,L0092,0.3008535681489931
S07565,L0085,0.23047865170179246
