scene,listener,haspi
S06516,L0080,0.35763849738148107
S06517,L0076,0.6232676971721711
S06517,L0013,0.6002867907262964
S06517,L0009,0.5268560493042874
S06518,L0085,0.010267218966158537
S06518,L0066,0.015217157899313058
S06518,L0044,0.01663199781433024
S06519,L0004,0.0879638599408739
S06519,L0100,0.04414064956362603
S06519,L0083,0.04152622322673335
S06520,L0015,0.07223624382854954
S06520,L0013,0.28868434271541693
S06520,L0056,0.11374867768304177
S06521,L0059,0.008167938649095747
S06521,L0015,0.008821324730069621
S06521,L0076,0.009361497874132664
S06522,L0005,0.04496705962723717
S06522,L0026,0.009040309085263064
S06522,L0083,0.11806715230471007
S06523,L0098,0.062168701570526314
S06523,L0048,0.5497411788428147
S06523,L0005,0.2716927350752553
S06524,L0001,0.008642088892257002
S06524,L0063,0.03156386799726656
S06524,L0057,0.026171868550017522
S06525,L0027,0.1848550115003443
S06525,L0088,0.40113967799671163
S06525,L0024,0.420627548778888
S06526,L0027,0.008415925790965981
S06526,L0029,0.006784556685364044
S06526,L0099,0.00612985585055606
S06527,L0041,0.08841843657198166
S06527,L0097,0.07692326535684607
S06527,L0056,0.026369421657356513
S06528,L0004,0.21618385680635224
S06528,L0077,0.2034063856082202
S06528,L0098,0.08168474645930526
S06529,L0065,0.25051055565657826
S06529,L0008,0.26147058113471067
S06529,L0038,0.05098673894088251
S06530,L0040,0.0069379812198547336
S06530,L0099,0.009257425612555666
S06530,L0048,0.010693274112480687
S06531,L0056,0.030794801203094177
S06531,L0028,0.05718857245596145
S06531,L0040,0.07015115762593478
S06532,L0059,0.02557041230392648
S06532,L0038,0.015003912853482569
S06532,L0027,0.01643343702209473
S06533,L0068,0.004803712695156741
S06533,L0074,0.010763330335727786
S06533,L0061,0.012943867084772754
S06534,L0090,0.02272317511576742
S06534,L0023,0.019605634045793425
S06534,L0064,0.027516258931939087
S06535,L0090,0.10357677140696551
S06535,L0002,0.11883149161977813
S06535,L0027,0.01852846904898896
S06536,L0092,0.0399512851845551
S06536,L0001,0.07738351839183284
S06536,L0064,0.11129375792444089
S06537,L0029,0.024074721818932186
S06537,L0026,0.027486659985703394
S06537,L0003,0.0355975789894096
S06538,L0004,0.23837299155505196
S06538,L0055,0.15575642862699568
S06538,L0082,0.22935476634819385
S06539,L0001,0.043249578096046064
S06539,L0005,0.028163884829549155
S06539,L0009,0.04674541139148163
S06540,L0019,0.0782861786628718
S06540,L0091,0.18066978775138978
S06540,L0096,0.03354034175797218
S06541,L0024,0.49389747177097815
S06541,L0026,0.008244711875252175
S06541,L0063,0.5507386265342418
S06542,L0004,0.028027980661493188
S06542,L0068,0.01510579905253411
S06542,L0070,0.03351456086547793
S06543,L0090,0.010103703480129077
S06543,L0056,0.009330018045787867
S06543,L0041,0.09185768566315144
S06544,L0023,0.16050713483290024
S06544,L0061,0.09726068168384443
S06544,L0082,0.10548915826922056
S06545,L0036,0.013339226603400743
S06545,L0085,0.07651153562018852
S06545,L0066,0.20432087050855913
S06546,L0012,0.018583849774677523
S06546,L0022,0.012776957032779479
S06546,L0067,0.021997890162677967
S06547,L0090,0.2499838194150793
S06547,L0058,0.3182697431400093
S06547,L0015,0.47254596138245947
S06548,L0070,0.03278158675159097
S06548,L0041,0.2528217661826643
S06548,L0076,0.15202986752479655
S06549,L0063,0.9547849113688688
S06549,L0038,0.5211222526274322
S06549,L0065,0.925640586512616
S06550,L0040,0.9290259602854862
S06550,L0100,0.6465708232471205
S06550,L0077,0.5107224091852209
S06551,L0065,0.01194034671280943
S06551,L0092,0.009294615740002822
S06551,L0011,0.00619549032892826
S06552,L0042,0.016879045394733484
S06552,L0047,0.01762476482975614
S06552,L0084,0.01101001208032686
S06553,L0062,0.015934206741336592
S06553,L0086,0.008714960806225011
S06553,L0003,0.07521744199030427
S06554,L0095,0.005405610383114082
S06554,L0096,0.0085015149307942
S06554,L0076,0.008960446668249718
S06555,L0040,0.18554765505035944
S06555,L0047,0.02677586204336507
S06555,L0008,0.023787659131065588
S06556,L0096,0.016637356722240555
S06556,L0055,0.15017175422982842
S06556,L0065,0.008492523010543197
S06557,L0098,0.0641435256733531
S06557,L0017,0.309948029310095
S06557,L0085,0.097116660929939
S06558,L0009,0.24638077330484426
S06558,L0024,0.18188001883301452
S06558,L0065,0.45515471382942574
S06559,L0004,0.3552702188508457
S06559,L0068,0.12066345703233144
S06559,L0065,0.3624957334745638
S06560,L0070,0.06562722774291622
S06560,L0017,0.1295307409142421
S06560,L0073,0.05808121429731303
S06561,L0095,0.12041103435996643
S06561,L0074,0.5915302539177251
S06561,L0027,0.5031491516308103
S06562,L0028,0.04893959515464006
S06562,L0057,0.03766676248831356
S06562,L0076,0.04118732572389183
S06563,L0067,0.04216586971574519
S06563,L0027,0.030407494759153556
S06563,L0093,0.023280039151327734
S06564,L0048,0.012726352234760008
S06564,L0081,0.01741811651817841
S06564,L0019,0.014747470742993186
S06565,L0062,0.029950788710516086
S06565,L0058,0.019002349590041243
S06565,L0024,0.023423718230886233
S06566,L0098,0.03409447929159272
S06566,L0059,0.08432379180391629
S06566,L0076,0.06761061289658332
S06567,L0098,0.22437991499871068
S06567,L0083,0.5033367935175839
S06567,L0009,0.2378714829035116
S06568,L0034,0.010403536583393188
S06568,L0042,0.015551903123040466
S06568,L0029,0.005387202134015732
S06569,L0092,0.02116628311956177
S06569,L0055,0.014564005187078037
S06569,L0049,0.008440039373531877
S06570,L0063,0.738462563003179
S06570,L0099,0.013079534626233917
S06570,L0008,0.6622711460417329
S06571,L0049,0.32896836157387266
S06571,L0088,0.5230849309549275
S06571,L0070,0.3911958833963317
S06572,L0005,0.015513162086425152
S06572,L0067,0.018179376392869075
S06572,L0045,0.02863773013706822
S06573,L0063,0.01263585966102363
S06573,L0035,0.005497796693595964
S06573,L0058,0.011031251636428804
S06574,L0023,0.004663828261686347
S06574,L0022,0.004602053793007446
S06574,L0019,0.004865597489121884
S06575,L0096,0.16600597944542714
S06575,L0059,0.45740506874517767
S06575,L0028,0.3929379157491764
S06576,L0004,0.340842265385071
S06576,L0070,0.4002153265788875
S06576,L0091,0.8724660049791491
S06577,L0065,0.049375647581630926
S06577,L0074,0.04158588629196839
S06577,L0012,0.03346010531704493
S06578,L0100,0.25433570182796317
S06578,L0012,0.33654182846352254
S06578,L0069,0.23246937784733993
S06579,L0086,0.007969690108268594
S06579,L0088,0.00908257339187114
S06579,L0023,0.009389208271057315
S06580,L0028,0.6416676199331635
S06580,L0026,0.05933432514745957
S06580,L0035,0.16178203124528134
S06581,L0028,0.2561200395382643
S06581,L0039,0.13028475490007696
S06581,L0004,0.20356063187141515
S06582,L0084,0.059142181859505594
S06582,L0023,0.03731454651601305
S06582,L0080,0.06767665186711108
S06583,L0059,0.013707380585608444
S06583,L0097,0.014434617243532458
S06583,L0048,0.011012554344573999
S06584,L0056,0.1938629709275025
S06584,L0021,0.37112679144212085
S06584,L0067,0.3833781640418567
S06585,L0044,0.3260682529799564
S06585,L0027,0.4634485798640346
S06585,L0057,0.6823160187834174
S06586,L0098,0.19844725146933842
S06586,L0081,0.08779783349385946
S06586,L0056,0.1987222295057813
S06587,L0085,0.17864783447931395
S06587,L0024,0.07780105353187401
S06587,L0063,0.10714918242837275
S06588,L0089,0.28103598276067937
S06588,L0053,0.4665973838673245
S06588,L0040,0.9148592069461767
S06589,L0063,0.020387928306771837
S06589,L0058,0.02609062870853713
S06589,L0064,0.01996343465924174
S06590,L0076,0.023882093301671205
S06590,L0082,0.024443311461202006
S06590,L0053,0.03172316751763329
S06591,L0067,0.01190714168207146
S06591,L0015,0.014594717197428456
S06591,L0026,0.007562556995062291
S06592,L0024,0.030720186643373282
S06592,L0001,0.04242115457234067
S06592,L0092,0.03486677017621116
S06593,L0094,0.6275848782835141
S06593,L0099,0.06117736930824949
S06593,L0083,0.5048108645658531
S06594,L0017,0.30000192319515173
S06594,L0100,0.5746809951249552
S06594,L0035,0.1872835732618975
S06595,L0094,0.01170466762968797
S06595,L0100,0.024229738951743168
S06595,L0095,0.018628889043217474
S06596,L0082,0.024106296994392817
S06596,L0019,0.12529060503552536
S06596,L0045,0.12761179827851124
S06597,L0096,0.016167499979635812
S06597,L0028,0.04036845702334392
S06597,L0063,0.0443195208330939
S06598,L0013,0.6980203342609432
S06598,L0005,0.5555262179962438
S06598,L0002,0.6526046729705555
S06599,L0019,0.32358442369446466
S06599,L0061,0.26384958473402453
S06599,L0077,0.09657543520024992
S06600,L0054,0.047171946966821525
S06600,L0017,0.018107318315743137
S06600,L0072,0.08153295985266565
S06601,L0062,0.2119067331793724
S06601,L0092,0.4920349970103771
S06601,L0042,0.9188046660824265
S06602,L0078,0.8931185871573936
S06602,L0039,0.5528138710332339
S06602,L0027,0.7508500156240593
S06603,L0089,0.008491654488992141
S06603,L0088,0.04985295252806464
S06603,L0012,0.016479786355340694
S06604,L0082,0.028458544575213907
S06604,L0028,0.03157924471902543
S06604,L0004,0.030453232409380016
S06605,L0100,0.04534235954246108
S06605,L0028,0.08195325332201986
S06605,L0083,0.19610524838394883
S06606,L0067,0.013676395549028608
S06606,L0095,0.11861737323691617
S06606,L0035,0.0354989562979125
S06607,L0071,0.011080231037582097
S06607,L0066,0.009699145834493073
S06607,L0044,0.009328348008437355
S06608,L0003,0.08382785556944919
S06608,L0093,0.12603455598663987
S06608,L0023,0.12967276178906778
S06609,L0064,0.5571748460329115
S06609,L0028,0.6851805298503145
S06609,L0071,0.5118010339970817
S06610,L0090,0.009365543631323796
S06610,L0009,0.011043400470399143
S06610,L0063,0.013824990754376218
S06611,L0014,0.015642879685336886
S06611,L0100,0.03099958909316515
S06611,L0093,0.021778945865333167
S06612,L0066,0.5663709975816661
S06612,L0056,0.5710600701540084
S06612,L0039,0.511104658000317
S06613,L0081,0.018777866599474998
S06613,L0073,0.025327879732093602
S06613,L0008,0.07175642019246616
S06614,L0077,0.11972265894301765
S06614,L0097,0.04507904375593396
S06614,L0017,0.1864675763898206
S06615,L0045,0.8439338297997885
S06615,L0081,0.6123203280241071
S06615,L0078,0.8690105201621877
S06616,L0088,0.022203087467786826
S06616,L0100,0.06663714017142708
S06616,L0065,0.018563043533699315
S06617,L0076,0.09196016732988166
S06617,L0044,0.018252566411634818
S06617,L0031,0.04915765977236822
S06618,L0039,0.02406804358269779
S06618,L0086,0.18369269663311288
S06618,L0061,0.04730754845242232
S06619,L0027,0.05280975870022039
S06619,L0051,0.03886359035154661
S06619,L0095,0.018177449850142448
S06620,L0024,0.006983623307608111
S06620,L0073,0.008750257153372215
S06620,L0011,0.00759756160432884
S06621,L0011,0.015916028635769124
S06621,L0077,0.013645811131704596
S06621,L0065,0.013163537024347399
S06622,L0090,0.005239574684780022
S06622,L0067,0.006848839489002292
S06622,L0089,0.008881041615645907
S06623,L0014,0.0376719589941441
S06623,L0044,0.05521457313225199
S06623,L0077,0.04929745401585656
S06624,L0039,0.08273904682456737
S06624,L0019,0.11054831118671965
S06624,L0049,0.09196237536675013
S06625,L0024,0.13569439072735678
S06625,L0061,0.04270155195648854
S06625,L0015,0.1444046243952514
S06626,L0023,0.3648424561465762
S06626,L0010,0.04004293379171257
S06626,L0093,0.33844972189236133
S06627,L0089,0.03045890351350741
S06627,L0034,0.01739307787515947
S06627,L0001,0.03222176620689515
S06628,L0005,0.020374684649564902
S06628,L0066,0.03650037265453804
S06628,L0089,0.041413268844377286
S06629,L0095,0.0217096450187602
S06629,L0078,0.0301325275793971
S06629,L0017,0.03863898362459295
S06630,L0076,0.025248623438378102
S06630,L0089,0.02631633293756105
S06630,L0058,0.04764515177814568
S06631,L0057,0.7020689613200959
S06631,L0015,0.7602339690036598
S06631,L0001,0.8996945381129958
S06632,L0040,0.2724774305934837
S06632,L0039,0.20120006621903153
S06632,L0080,0.22655283493418324
S06633,L0053,0.600385571229214
S06633,L0047,0.5788047566252235
S06633,L0038,0.23265299275857138
S06634,L0002,0.01272010259389177
S06634,L0080,0.0097405163353186
S06634,L0059,0.014270683369686987
S06635,L0082,0.6457348988368633
S06635,L0057,0.7479730754911923
S06635,L0014,0.389768219381414
S06636,L0012,0.011399356264765775
S06636,L0053,0.018512039846651198
S06636,L0091,0.15819300247424503
S06637,L0069,0.9683640755520102
S06637,L0038,0.5405115081329596
S06637,L0062,0.5104779474079898
S06638,L0063,0.007301254623946891
S06638,L0024,0.008422501276147253
S06638,L0039,0.009247615611972569
S06639,L0048,0.04147931822920312
S06639,L0034,0.019206537792008743
S06639,L0077,0.04184964367697469
S06640,L0059,0.01681153385792698
S06640,L0048,0.015043353069800747
S06640,L0064,0.016141544466272497
S06641,L0096,0.018992244642489182
S06641,L0022,0.015387031966648318
S06641,L0021,0.011774253532119378
S06642,L0066,0.009383284523778563
S06642,L0059,0.02559482424362468
S06642,L0081,0.010421643233756434
S06643,L0076,0.6068358393560498
S06643,L0039,0.3850826417342983
S06643,L0062,0.16288326236571818
S06644,L0098,0.065363116078411
S06644,L0059,0.07062261502326837
S06644,L0070,0.10234632549948967
S06645,L0047,0.033393179775149454
S06645,L0059,0.043655034441976645
S06645,L0066,0.05523780588884036
S06646,L0048,0.045370127642931475
S06646,L0017,0.025926479155472085
S06646,L0077,0.06661719302701034
S06647,L0049,0.15936971362642013
S06647,L0021,0.17701552605651147
S06647,L0072,0.29479465075780426
S06648,L0026,0.009272560355261299
S06648,L0058,0.008020714963721597
S06648,L0041,0.02085962181500723
S06649,L0031,0.4644676948589434
S06649,L0057,0.46667513577734265
S06649,L0080,0.48934986976645933
S06650,L0039,0.06675943143781345
S06650,L0019,0.15003624436980947
S06650,L0064,0.15937780567790885
S06651,L0064,0.014375018810752689
S06651,L0074,0.010856360352818478
S06651,L0082,0.011188925506198747
S06652,L0074,0.36253669494895674
S06652,L0090,0.20085735501244775
S06652,L0097,0.2937476249284659
S06653,L0038,0.029333414309875964
S06653,L0066,0.03599920155493681
S06653,L0081,0.011653335825998062
S06654,L0053,0.0990060540631273
S06654,L0078,0.02653271053254178
S06654,L0039,0.053958067669846545
S06655,L0054,0.00426751863407424
S06655,L0083,0.005293409015658133
S06655,L0001,0.006343595815411624
S06656,L0014,0.026386127018393796
S06656,L0076,0.03179908588397593
S06656,L0054,0.025552249442804136
S06657,L0065,0.4460267982860723
S06657,L0039,0.194377511710044
S06657,L0070,0.3120703640031141
S06658,L0009,0.5886306180508027
S06658,L0091,0.8069721443586713
S06658,L0008,0.6683010369571881
S06659,L0067,0.01053511501703146
S06659,L0014,0.014965337932338417
S06659,L0044,0.020467798860351567
S06660,L0034,0.027642469723332175
S06660,L0055,0.0065692184362059185
S06660,L0029,0.015036021831048657
S06661,L0019,0.2084198725034039
S06661,L0031,0.13019550111095915
S06661,L0061,0.16460484829624722
S06662,L0004,0.09651349367773863
S06662,L0039,0.07144517419074842
S06662,L0008,0.09311295443259764
S06663,L0002,0.24933314328359055
S06663,L0063,0.1814860183664389
S06663,L0085,0.04879398036988604
S06664,L0001,0.12697370270557107
S06664,L0022,0.4983062877858852
S06664,L0019,0.47077639637878704
S06665,L0095,0.014381118413913731
S06665,L0034,0.01392189784069106
S06665,L0013,0.010458572484738205
S06666,L0074,0.5936987277900344
S06666,L0034,0.14512750240164446
S06666,L0001,0.06406288050603261
S06667,L0083,0.16335722124136443
S06667,L0097,0.19614729545924758
S06667,L0068,0.11717385758819192
S06668,L0011,0.20842898687773775
S06668,L0085,0.21037447154302064
S06668,L0029,0.23622866855840466
S06669,L0039,0.3048212442074154
S06669,L0068,0.35308451872711244
S06669,L0063,0.42077284642201607
S06670,L0076,0.040845248938108855
S06670,L0001,0.024212782823826332
S06670,L0070,0.02746747167068763
S06671,L0035,0.32914409972249614
S06671,L0063,0.5876330028106982
S06671,L0008,0.39601062964538947
S06672,L0096,0.19689290332949685
S06672,L0045,0.6035142691522952
S06672,L0004,0.47769843584587374
S06673,L0092,0.05072842791390967
S06673,L0058,0.33949839445153174
S06673,L0062,0.07712083479111935
S06674,L0057,0.03831335575233086
S06674,L0073,0.06163353631025135
S06674,L0100,0.21997608294799428
S06675,L0023,0.12267519364516286
S06675,L0094,0.9595072346617114
S06675,L0083,0.05264025264882393
S06676,L0014,0.8151217978011074
S06676,L0042,0.8371167786746877
S06676,L0017,0.8355756357965919
S06677,L0017,0.06646865508531122
S06677,L0045,0.07291883451455337
S06677,L0004,0.09838124075673216
S06678,L0024,0.008466394540486233
S06678,L0097,0.005238854384291349
S06678,L0023,0.0053011465253180534
S06679,L0063,0.07136916463112968
S06679,L0035,0.01590366888405577
S06679,L0091,0.11976191371124895
S06680,L0054,0.016335150532437837
S06680,L0034,0.023017634338568245
S06680,L0068,0.01400634130750021
S06681,L0082,0.5751101601189864
S06681,L0081,0.4084353857439665
S06681,L0021,0.49108942304100667
S06682,L0089,0.019604935506730498
S06682,L0017,0.06440771254902498
S06682,L0076,0.017374733271330035
S06683,L0021,0.17136776082365174
S06683,L0082,0.22910154873383995
S06683,L0072,0.2087700978881324
S06684,L0076,0.8643911015492274
S06684,L0029,0.778294079966808
S06684,L0073,0.7559736355730371
S06685,L0088,0.23021791221084326
S06685,L0057,0.11936288728854698
S06685,L0022,0.236964345640443
S06686,L0068,0.008730172402641793
S06686,L0042,0.006229575887332103
S06686,L0063,0.023917165345097764
S06687,L0013,0.3938258510274516
S06687,L0090,0.3537185910604185
S06687,L0081,0.24103223780197944
S06688,L0056,0.21220778862943956
S06688,L0039,0.24511070377873218
S06688,L0073,0.2405551382275525
S06689,L0041,0.029555310780017153
S06689,L0058,0.10943710127676488
S06689,L0077,0.08805676014767011
S06690,L0067,0.0680574737560406
S06690,L0004,0.04700571702753426
S06690,L0072,0.018118034190237192
S06691,L0001,0.005610907734928175
S06691,L0088,0.02098018123023846
S06691,L0066,0.00440185292454248
S06692,L0072,0.10097952992989526
S06692,L0038,0.07491428204222238
S06692,L0069,0.3760742818737329
S06693,L0040,0.3959886028931407
S06693,L0042,0.3674452565885046
S06693,L0077,0.3612813093303799
S06694,L0076,0.09564501421891931
S06694,L0024,0.05181466173309762
S06694,L0039,0.22723313029890888
S06695,L0071,0.0546387630332248
S06695,L0048,0.052791823230640945
S06695,L0061,0.1504432940039747
S06696,L0078,0.10643861613998506
S06696,L0094,0.2908349237676425
S06696,L0026,0.02044428121887616
S06697,L0083,0.01480162922363572
S06697,L0014,0.012259685948025609
S06697,L0032,0.0285874043845568
S06698,L0051,0.007578787263563052
S06698,L0083,0.05681507750037096
S06698,L0098,0.015544627055290581
S06699,L0021,0.14366790838818755
S06699,L0010,0.025588547698949995
S06699,L0026,0.010298247919818445
S06700,L0057,0.03715198069740774
S06700,L0005,0.014172052746428639
S06700,L0056,0.021888254161691247
S06701,L0097,0.15260463392012358
S06701,L0027,0.08543287715331552
S06701,L0074,0.14643456841191652
S06702,L0064,0.014620091501516637
S06702,L0032,0.023199707227398697
S06702,L0067,0.01733015482462444
S06703,L0080,0.03566291415469114
S06703,L0032,0.07057999013870245
S06703,L0028,0.0490306019454112
S06704,L0065,0.34398410559410425
S06704,L0009,0.26457296688514514
S06704,L0057,0.24308518168730944
S06705,L0083,0.1768496105050663
S06705,L0032,0.11468339894372666
S06705,L0055,0.1902485010697109
S06706,L0031,0.518106472326508
S06706,L0083,0.5918954458409825
S06706,L0086,0.3657052484548173
S06707,L0094,0.03922134901536361
S06707,L0092,0.008300472744429216
S06707,L0070,0.018875624692801345
S06708,L0026,0.016978225897626553
S06708,L0099,0.016655195995346157
S06708,L0097,0.19360864573848724
S06709,L0080,0.3571833594337198
S06709,L0091,0.8893403972967294
S06709,L0036,0.18012915108419406
S06710,L0094,0.019891840062281015
S06710,L0071,0.012478777554917733
S06710,L0005,0.005802806071531214
S06711,L0041,0.1159442654799533
S06711,L0078,0.02900728759577846
S06711,L0095,0.012351206928406895
S06712,L0054,0.09720214270301977
S06712,L0089,0.12504901273116933
S06712,L0034,0.08752268168117884
S06713,L0001,0.023650986405535042
S06713,L0008,0.023508969621086163
S06713,L0010,0.018531417159606756
S06714,L0023,0.22051354733155545
S06714,L0041,0.29237566908101
S06714,L0071,0.16827696185480118
S06715,L0096,0.009346445786685687
S06715,L0038,0.007260894846026729
S06715,L0017,0.01011341134850127
S06716,L0083,0.4682990151882547
S06716,L0069,0.6636010953177143
S06716,L0100,0.6063521454451742
S06717,L0099,0.012401106101396778
S06717,L0048,0.012899148729310477
S06717,L0057,0.024396415072709378
S06718,L0080,0.1343163459405694
S06718,L0032,0.09200412692405133
S06718,L0027,0.06195911203559516
S06719,L0062,0.026492988935207063
S06719,L0089,0.05647139809941095
S06719,L0059,0.06955290049943608
S06720,L0071,0.044812833022626
S06720,L0065,0.09559348049606306
S06720,L0054,0.015755790812889452
S06721,L0074,0.14678105747356937
S06721,L0011,0.14501237535856643
S06721,L0024,0.15792876965753286
S06722,L0038,0.4253576803044603
S06722,L0019,0.5397743076545484
S06722,L0026,0.04370244415564163
S06723,L0065,0.22226415878168496
S06723,L0074,0.13999316316984267
S06723,L0086,0.08154578383872468
S06724,L0035,0.021173359160238693
S06724,L0062,0.019593958547895432
S06724,L0008,0.20645296078930614
S06725,L0003,0.20733948548977743
S06725,L0066,0.1518707441934728
S06725,L0035,0.1178783511792368
S06726,L0014,0.863158872387408
S06726,L0067,0.5704511410926999
S06726,L0092,0.3101250092237374
S06727,L0090,0.05317270862081075
S06727,L0067,0.06552103902983303
S06727,L0086,0.08488253309732381
S06728,L0035,0.11131705257660351
S06728,L0099,0.04120917656789623
S06728,L0001,0.06220839134416847
S06729,L0023,0.5180628104927443
S06729,L0084,0.5465741152336014
S06729,L0100,0.62599648979037
S06730,L0078,0.01554878337810085
S06730,L0053,0.055833470950430716
S06730,L0063,0.036053451816357523
S06731,L0086,0.4570279502197542
S06731,L0085,0.29739723424750864
S06731,L0011,0.06201939489625351
S06732,L0013,0.19189933605400203
S06732,L0095,0.008267302226880723
S06732,L0080,0.0994906159801939
S06733,L0002,0.6054998144995857
S06733,L0035,0.061162949682617825
S06733,L0068,0.5329132040091511
S06734,L0096,0.42574046261650217
S06734,L0061,0.38263524977478713
S06734,L0053,0.5863281117713395
S06735,L0013,0.02547735871320489
S06735,L0003,0.012288624200427815
S06735,L0040,0.43760473567792774
S06736,L0096,0.005515772069886096
S06736,L0004,0.005825905791034076
S06736,L0093,0.00603757567748271
S06737,L0082,0.4019639909227598
S06737,L0062,0.18412673434774116
S06737,L0026,0.0197299556021905
S06738,L0074,0.45946095278322907
S06738,L0044,0.11696207917610763
S06738,L0019,0.7481963416559465
S06739,L0093,0.008263719013379914
S06739,L0072,0.007605114632348379
S06739,L0047,0.010617277180793893
S06740,L0038,0.020217694341790774
S06740,L0063,0.029645395162368325
S06740,L0064,0.03146115837028107
S06741,L0081,0.19855268460122683
S06741,L0057,0.5831922825893748
S06741,L0039,0.4642736545711235
S06742,L0093,0.5476835299041101
S06742,L0044,0.23363533056578834
S06742,L0014,0.34804983473028567
S06743,L0008,0.06493241012288024
S06743,L0026,0.009683549158699801
S06743,L0054,0.13408457198565518
S06744,L0098,0.05850632373304076
S06744,L0092,0.026597844667647894
S06744,L0090,0.027132570501454425
S06745,L0078,0.4638085779412275
S06745,L0011,0.07509560393392817
S06745,L0084,0.23115360323802808
S06746,L0077,0.3295974862441837
S06746,L0070,0.44105670503339867
S06746,L0054,0.33264535174780885
S06747,L0064,0.007318718297046839
S06747,L0004,0.0073621888101708145
S06747,L0019,0.008432264932522988
S06748,L0070,0.3305672633827296
S06748,L0095,0.12352279153749532
S06748,L0023,0.29727918785209917
S06749,L0024,0.007580204104037055
S06749,L0004,0.01015028339164221
S06749,L0021,0.009291499679825913
S06750,L0070,0.007683283036368646
S06750,L0041,0.008844454567523627
S06750,L0005,0.006482908378849748
S06751,L0098,0.31457212531633894
S06751,L0045,0.18932091801300974
S06751,L0044,0.1297626776449694
S06752,L0064,0.020459972134980214
S06752,L0019,0.025476998962519117
S06752,L0058,0.020946844894727448
S06753,L0049,0.034778291865701506
S06753,L0062,0.1230729249123097
S06753,L0096,0.12621342733842036
S06754,L0099,0.02396824268765095
S06754,L0032,0.01612568035937254
S06754,L0086,0.02688089495028797
S06755,L0086,0.29237955712859526
S06755,L0010,0.1151821844419548
S06755,L0057,0.1762015950383147
S06756,L0082,0.004831985218001832
S06756,L0088,0.00578308316405292
S06756,L0002,0.00441732728297952
S06757,L0027,0.10469838402857505
S06757,L0080,0.07662872600176666
S06757,L0003,0.024438355286190632
S06758,L0099,0.010788770657124044
S06758,L0044,0.02098724268309854
S06758,L0056,0.009607025783770625
S06759,L0023,0.08765923849304001
S06759,L0058,0.1803395680560296
S06759,L0015,0.2579270669425853
S06760,L0096,0.036986141127736356
S06760,L0089,0.037243533320464914
S06760,L0068,0.03491195943521164
S06761,L0011,0.02291592207592928
S06761,L0042,0.12770508182148166
S06761,L0091,0.08948081078962852
S06762,L0017,0.03189777257855406
S06762,L0083,0.07547868847907863
S06762,L0012,0.06978137998612724
S06763,L0093,0.02770762620948966
S06763,L0022,0.027198542804401
S06763,L0078,0.02204217998312086
S06764,L0005,0.006009227555628092
S06764,L0083,0.015734901853220764
S06764,L0038,0.0074007166883014765
S06765,L0058,0.017468671366261034
S06765,L0015,0.03426856957448745
S06765,L0089,0.010884290863541124
S06766,L0036,0.07275649928760228
S06766,L0029,0.13794935827917484
S06766,L0039,0.1076086469879865
S06767,L0066,0.36299873921556874
S06767,L0034,0.39998605920631575
S06767,L0095,0.28099319230492115
S06768,L0071,0.4230003394333052
S06768,L0058,0.25893603575312946
S06768,L0027,0.3250690938589785
S06769,L0045,0.017338412425776224
S06769,L0058,0.0081824524029493
S06769,L0088,0.0161231722491797
S06770,L0034,0.08312976362788763
S06770,L0036,0.11986273028702137
S06770,L0074,0.1581450321109091
S06771,L0054,0.19817563095171642
S06771,L0022,0.3170213568767917
S06771,L0047,0.2638590507926144
S06772,L0089,0.13070431225952386
S06772,L0001,0.15203340755919556
S06772,L0013,0.09250813422583191
S06773,L0055,0.5893271337763916
S06773,L0053,0.4402690544189237
S06773,L0005,0.3073776715898749
S06774,L0013,0.013867608561361213
S06774,L0096,0.005511735365207998
S06774,L0002,0.008212452769095957
S06775,L0049,0.004262508717887374
S06775,L0019,0.0075219223610824655
S06775,L0028,0.010980210813924047
S06776,L0047,0.5176326925337955
S06776,L0034,0.5608938816095917
S06776,L0082,0.4663362013481608
S06777,L0088,0.7823299227984114
S06777,L0058,0.563116392242432
S06777,L0072,0.35879483882677515
S06778,L0014,0.024704594442058362
S06778,L0068,0.02451496519317555
S06778,L0081,0.019152669834916165
S06779,L0085,0.006453037477720216
S06779,L0067,0.00744621084987157
S06779,L0021,0.010799366785706371
S06780,L0013,0.8672152858438367
S06780,L0093,0.8608285665671983
S06780,L0074,0.9204485285697502
S06781,L0055,0.34635753624699367
S06781,L0029,0.05645960557691622
S06781,L0049,0.028521495417311048
S06782,L0040,0.4739398734940736
S06782,L0098,0.013324484485737345
S06782,L0070,0.45296148862712154
S06783,L0048,0.3357333668502302
S06783,L0005,0.2867545369880403
S06783,L0003,0.3489104016272848
S06784,L0002,0.019058628688130626
S06784,L0099,0.014728264485902086
S06784,L0045,0.02426891651104661
S06785,L0012,0.00583930137508719
S06785,L0054,0.00602452566651525
S06785,L0088,0.009368892978552985
S06786,L0048,0.3528106500061175
S06786,L0009,0.5773237742084777
S06786,L0041,0.47143010638937555
S06787,L0083,0.08337206825788492
S06787,L0023,0.04113829714151454
S06787,L0044,0.03601022258557569
S06788,L0094,0.01815750931416609
S06788,L0010,0.0069780366847474705
S06788,L0064,0.021396819093038838
S06789,L0068,0.20204999668551724
S06789,L0047,0.2844668894510459
S06789,L0092,0.035229742161254476
S06790,L0038,0.26424577402579963
S06790,L0042,0.7028970438871497
S06790,L0054,0.4978205687606811
